dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
HTR3A,HTR3C,33.33475,0.0,g1_to_g2,-0.2797340154647827,
HTR3A,CHRNB2,23.6877,-1.5058362931013107,g1_to_g2,1.3515106439590454,
CHRNB2,HTR3A,23.6877,0.10939180850982666,g2_to_g1,-0.5379648804664612,
HTR3A,CHRNA2,23.2971,0.0,g1_to_g2,-0.13491977751255035,
HTR3A,CHRNA9,23.6155,-1.2558757960796356,g1_to_g2,0.40143755078315735,
CHRNA9,HTR3A,23.6155,0.6776238232851028,g2_to_g1,-0.5379648804664612,
HTR3A,HTR3B,40.10855,0.0,g1_to_g2,-0.2013542205095291,
HTR3A,HTR3E,33.85175,2.252609610557556,g1_to_g2,-0.8735394477844238,
AP3S1,AP3S2,84.456,-0.6934903860092163,g2_to_g1,0.42635029554367065,
AP2S1,AP3S2,35.44845,-1.0945786833763123,g2_to_g1,0.42635029554367065,
POTEF,POTEA,48.3895,0.0,g1_to_g2,-0.0946706011891365,
POTEF,POTEE,98.6047,0.0,g1_to_g2,-0.167344868183136,
POTEE,POTEF,98.6047,-2.4734498858451843,g2_to_g1,1.9193971157073975,
POTEF,POTEI,96.7442,-1.4340671300888062,g1_to_g2,0.8506818413734436,
POTEI,POTEF,96.7442,-2.4734498858451843,g2_to_g1,1.9193971157073975,
POTEF,POTEB3,66.9479,0.0,g1_to_g2,-0.020328598096966743,
POTEF,POTEB2,65.33585,0.0,g1_to_g2,-0.015141711570322514,
ADAMTS7,ADAMTS20,23.22695,0.250077486038208,g2_to_g1,0.22974103689193726,
ADAMTS10,ADAMTS20,25.8147,-0.06894221901893616,g2_to_g1,0.22974103689193726,
ADAMTS8,ADAMTS20,28.2704,-0.2423605564981699,g2_to_g1,0.22974103689193726,
ANXA2,ANXA9,39.4767,-0.996398314833641,g1_to_g2,0.7636998295783997,
ANXA9,ANXA2,39.4767,0.9019180610775948,g2_to_g1,-0.017448194324970245,
ANXA2,ANXA1,51.68425,0.0,g1_to_g2,-0.7041624188423157,
TBX10,TBX19,24.6307,-1.1814419329166412,g1_to_g2,0.8702980875968933,
TBX19,TBX10,24.6307,-2.097488284111023,g2_to_g1,1.4154998064041138,
TBX10,TBX2,28.01325,0.0,g1_to_g2,-0.08200881630182266,
TBX2,TBX10,28.01325,-2.097488284111023,g2_to_g1,1.4154998064041138,
TBX10,TBX4,28.56645,0.0,g1_to_g2,-0.09992657601833344,
TBX4,TBX10,28.56645,-2.097488284111023,g2_to_g1,1.4154998064041138,
TBX10,EOMES,23.6935,0.0,g1_to_g2,-0.3450212776660919,
EOMES,TBX10,23.6935,-2.097488284111023,g2_to_g1,1.4154998064041138,
TBX10,TBX15,28.31925,-1.080355018377304,g1_to_g2,0.3099287450313568,
TBX15,TBX10,28.31925,-2.097488284111023,g2_to_g1,1.4154998064041138,
HDAC9,HDAC5,57.99835,-1.1857540309429169,g1_to_g2,0.8565627336502075,
HDAC5,HDAC9,57.99835,-0.7081146538257599,g2_to_g1,0.8015474081039429,
HDAC9,HDAC4,58.20705,-0.45510613918304443,g1_to_g2,0.7509491443634033,
HDAC4,HDAC9,58.20705,-1.2225881814956665,g2_to_g1,0.8015474081039429,
SFRP1,FZD7,21.18555,-1.8659198880195618,g1_to_g2,1.0176423788070679,
FZD7,SFRP1,21.18555,0.6031699180603027,g2_to_g1,0.42615175247192383,
SFRP1,FZD4,20.6923,-0.43629923462867737,g1_to_g2,-0.35173097252845764,
FZD4,SFRP1,20.6923,0.1054190993309021,g2_to_g1,0.42615175247192383,
SFRP1,SFRP2,38.7898,2.3824888467788696,g1_to_g2,-1.2605738639831543,
SFRP2,SFRP1,38.7898,0.33851343393325806,g2_to_g1,0.42615175247192383,
CAVIN3,CAVIN2,31.84945,0.0,g2_to_g1,-0.11559964716434479,
TRIM54,TRIM55,51.49195,0.0,g2_to_g1,-0.43192556500434875,
IRF8,IRF7,20.5936,1.2874371968209743,g1_to_g2,-1.3119901418685913,
IRF7,IRF8,20.5936,-0.06256473064422607,g2_to_g1,0.4805205166339874,
IRF8,IRF6,26.93245,0.059245288372039795,g1_to_g2,-0.6534797549247742,
IRF6,IRF8,26.93245,-0.07896149158477783,g2_to_g1,0.4805205166339874,
UCN,CRH,25.6748,0.0,g2_to_g1,-0.3208785355091095,
RPRML,RPRM,53.3983,0.6661898195743561,g1_to_g2,0.3511960208415985,
RPRM,RPRML,53.3983,-1.5415577068924904,g2_to_g1,0.06834141165018082,
LGALS8,LGALS9B,32.7996,0.0,g1_to_g2,-0.04835040494799614,
LGALS8,LGALSL,25.11185,0.14904356002807617,g1_to_g2,0.19118750095367432,
LGALSL,LGALS8,25.11185,0.8608707785606384,g2_to_g1,-0.5400606989860535,
STX2,STX11,31.65225,0.0,g2_to_g1,-0.5571107268333435,
KIF5C,KIF21B,22.00925,0.07312673330307007,g1_to_g2,0.7093991041183472,
KIF21B,KIF5C,22.00925,0.2728560119867325,g2_to_g1,0.15126214921474457,
KIF5C,KIF15,20.1255,-1.2346179783344269,g1_to_g2,0.20897677540779114,
KIF15,KIF5C,20.1255,-0.9558001011610031,g2_to_g1,0.15126214921474457,
KIF5C,KIF7,22.2797,-1.5176482200622559,g1_to_g2,0.22436535358428955,
KIF7,KIF5C,22.2797,0.7129513174295425,g2_to_g1,0.15126214921474457,
KIF5C,KIF3C,20.869,-1.7823914289474487,g1_to_g2,0.5712270736694336,
KIF3C,KIF5C,20.869,-0.36627236008644104,g2_to_g1,0.15126214921474457,
HTR1D,CHRM4,22.753,0.0,g2_to_g1,-0.40090689063072205,
TRIO,KALRN,63.9042,0.27854955196380615,g1_to_g2,0.4388672113418579,
RAD51C,RAD51D,22.2626,1.2790519893169403,g1_to_g2,-0.387200266122818,
RAD51D,RAD51C,22.2626,-0.3752928823232651,g2_to_g1,0.5371237993240356,
TAP1,ABCB9,35.14365,-0.7163074016571045,g1_to_g2,0.4550850987434387,
TAP1,TAP2,36.33015,0.03473472595214844,g1_to_g2,1.0888320207595825,
TAP2,TAP1,36.33015,0.515104353427887,g2_to_g1,-0.17393758893013,
TAP1,ABCB10,28.80345,0.6241417825222015,g1_to_g2,0.1796882450580597,
ABCB10,TAP1,28.80345,-0.04633928835391998,g2_to_g1,-0.17393758893013,
KISS1R,NPBWR1,29.47515,0.0,g2_to_g1,-0.2821950316429138,
PLPP5,PLPP2,24.68435,-0.4838204197585583,g1_to_g2,0.4396519362926483,
PLPP2,PLPP5,24.68435,0.6646278575062752,g2_to_g1,-0.010783202946186066,
STRADA,STK39,21.60625,1.0746670067310333,g1_to_g2,-0.9923322796821594,
TAP2,ABCB9,38.6849,-1.3073055148124695,g2_to_g1,0.4550850987434387,
ABCB10,ABCB9,31.1278,-0.0013508200645446777,g2_to_g1,0.4550850987434387,
CD164,CD164L2,24.89355,0.2363362405449152,g1_to_g2,0.016199400648474693,
CD164L2,CD164,24.89355,-0.3320823460817337,g2_to_g1,0.4603556990623474,
CD164,TMEM123,20.75605,-0.22959747910499573,g1_to_g2,0.5060958862304688,
TMEM123,CD164,20.75605,0.2795238494873047,g2_to_g1,0.4603556990623474,
NSD3,NSD1,31.0976,-1.0868550539016724,g1_to_g2,0.721318244934082,
NSD1,NSD3,31.0976,-0.7086934447288513,g2_to_g1,0.3861042857170105,
CCT5,CCT4,36.85195,0.7764032185077667,g1_to_g2,-1.2282779216766357,
CCT4,CCT5,36.85195,-2.515092968940735,g2_to_g1,0.5271233320236206,
CCT5,CCT7,28.59785,1.6083793938159943,g1_to_g2,-1.4935507774353027,
CCT7,CCT5,28.59785,-1.6865049600601196,g2_to_g1,0.5271233320236206,
RASAL1,RASA4B,48.50755,-0.9456611573696136,g2_to_g1,-0.29193583130836487,
RASA2,RASA4B,29.32055,0.8983694612979889,g2_to_g1,-0.29193583130836487,
PLEKHJ1,PHETA1,26.81865,3.1738041639328003,g1_to_g2,0.07707655429840088,
PHETA1,PLEKHJ1,26.81865,-0.3571483585983515,g2_to_g1,0.009578743949532509,
TGFBR1,BMPR2,20.8078,-2.072121798992157,g1_to_g2,1.3997080326080322,
TGFBR1,ACVR1,47.82775,-0.30207309871912,g1_to_g2,0.1857755035161972,
TGFBR1,ACVRL1,46.9185,0.0,g1_to_g2,-0.3921925723552704,
TGFBR1,TGFBR2,28.8884,-0.47685515880584717,g1_to_g2,0.8604996800422668,
TGFBR2,TGFBR1,28.8884,-0.0358792319893837,g2_to_g1,0.11314305663108826,
TGFBR1,ACVR1C,66.8742,0.36811938881874084,g1_to_g2,-0.5630471706390381,
TGFBR1,BMPR1B,52.53735,0.03682653605937958,g1_to_g2,0.22950993478298187,
ATAD3C,ATAD3A,75.34025,0.20932339876890182,g1_to_g2,-0.11390157788991928,
ATAD3A,ATAD3C,75.34025,0.15018126368522644,g2_to_g1,-0.21800898015499115,
ATAD3C,ATAD3B,72.5675,0.5759077370166779,g1_to_g2,-0.15657782554626465,
ATAD3B,ATAD3C,72.5675,0.1052122414112091,g2_to_g1,-0.21800898015499115,
PPARG,NR1D1,26.51085,0.7172186691313982,g1_to_g2,-0.7059299349784851,
NR1D1,PPARG,26.51085,0.5319802388548851,g2_to_g1,-0.08275475353002548,
PPARG,RORC,23.40745,0.0,g1_to_g2,-0.6403535008430481,
RORC,PPARG,23.40745,-0.20199216157197952,g2_to_g1,-0.08275475353002548,
PPARG,NR1D2,28.3596,-0.5699372179806232,g1_to_g2,0.5290547609329224,
NR1D2,PPARG,28.3596,-0.5928016677498817,g2_to_g1,-0.08275475353002548,
PPARG,THRA,24.53915,-0.7733931094408035,g1_to_g2,0.17669792473316193,
THRA,PPARG,24.53915,0.05751652456820011,g2_to_g1,-0.08275475353002548,
PPARG,RARA,25.1916,0.8889243602752686,g1_to_g2,0.3680286407470703,
RARA,PPARG,25.1916,0.4293774887919426,g2_to_g1,-0.08275475353002548,
PPARG,RORB,22.9189,-0.0348176583647728,g1_to_g2,0.09455397725105286,
RORB,PPARG,22.9189,0.3892286643385887,g2_to_g1,-0.08275475353002548,
PPARG,NR1H3,22.58045,-0.1963747125118971,g1_to_g2,-0.029791610315442085,
NR1H3,PPARG,22.58045,-0.27928680926561356,g2_to_g1,-0.08275475353002548,
PPARG,RARB,25.5907,-1.7792676091194153,g1_to_g2,0.6398914456367493,
RARB,PPARG,25.5907,-0.14538658410310745,g2_to_g1,-0.08275475353002548,
PPIE,PPIL6,21.90125,3.912889301776886,g2_to_g1,-0.8263552784919739,
PPIL3,PPIL6,29.2225,0.7292740643024445,g2_to_g1,-0.8263552784919739,
PPIB,PPIL6,27.85,1.4327248930931091,g2_to_g1,-0.8263552784919739,
PPIH,PPIL6,32.80105,0.963954970240593,g2_to_g1,-0.8263552784919739,
ABCB10,TAP2,28.8306,-0.4658874273300171,g1_to_g2,1.0888320207595825,
TAP2,ABCB10,28.8306,0.204420268535614,g2_to_g1,0.1796882450580597,
RND3,RND2,61.22625,0.5108881592750549,g1_to_g2,-0.21591445803642273,
RND2,RND3,61.22625,-0.35019055008888245,g2_to_g1,0.5086908936500549,
RND3,RHOV,28.34125,0.0,g1_to_g2,-1.4637329578399658,
RHOV,RND3,28.34125,-0.7477292418479919,g2_to_g1,0.5086908936500549,
RND3,RHOC,44.5426,-0.5248679518699646,g1_to_g2,-0.23824721574783325,
RHOC,RND3,44.5426,-2.737106144428253,g2_to_g1,0.5086908936500549,
RND3,RHOBTB2,20.52705,-1.243246078491211,g1_to_g2,0.1403290033340454,
RHOBTB2,RND3,20.52705,-0.8027134537696838,g2_to_g1,0.5086908936500549,
RND3,RHOF,37.56025,0.6984526142477989,g1_to_g2,-0.7635205388069153,
RND3,RAC3,40.0188,0.6496472358703613,g1_to_g2,0.32899969816207886,
RAC3,RND3,40.0188,-0.7151443809270859,g2_to_g1,0.5086908936500549,
RND3,CDC42,36.86915,0.03777649998664856,g1_to_g2,-0.23412300646305084,
CDC42,RND3,36.86915,2.8548211455345154,g2_to_g1,0.5086908936500549,
CSAD,GADL1,58.2298,0.0,g1_to_g2,-0.821560800075531,
CSAD,GAD1,47.5123,-1.083263337612152,g1_to_g2,0.2614920735359192,
FZD7,FZD3,39.897,-0.29727745056152344,g1_to_g2,0.8007915616035461,
FZD3,FZD7,39.897,-0.5978987812995911,g2_to_g1,1.0176423788070679,
FZD7,FZD5,47.45895,-1.5467096865177155,g1_to_g2,0.3299051821231842,
FZD5,FZD7,47.45895,-2.1254435777664185,g2_to_g1,1.0176423788070679,
FZD7,FZD4,42.171,-0.35174956917762756,g1_to_g2,-0.35173097252845764,
FZD4,FZD7,42.171,-0.7344219982624054,g2_to_g1,1.0176423788070679,
FZD7,FZD6,36.1659,0.5211621671915054,g1_to_g2,0.08204673230648041,
FZD6,FZD7,36.1659,-1.0683963559567928,g2_to_g1,1.0176423788070679,
FZD7,SFRP2,21.811,2.1880781054496765,g1_to_g2,-1.2605738639831543,
SFRP2,FZD7,21.811,-2.576465606689453,g2_to_g1,1.0176423788070679,
FZD7,FRZB,22.40875,0.21207456290721893,g1_to_g2,0.13437519967556,
FZD7,FZD2,77.6168,-0.38007932901382446,g1_to_g2,-0.29337888956069946,
FZD2,FZD7,77.6168,-1.6248852014541626,g2_to_g1,1.0176423788070679,
MICAL1,MICAL2,33.88875,0.07357960939407349,g1_to_g2,-0.41910797357559204,
SLC29A4,SLC29A1,21.2148,0.10590380430221558,g1_to_g2,-0.3633352518081665,
SLC29A1,SLC29A4,21.2148,-0.2935884892940521,g2_to_g1,0.3432970345020294,
FBL,FBLL1,74.83865,-0.7059634029865265,g1_to_g2,0.41635408997535706,
FBLL1,FBL,74.83865,0.3291100561618805,g2_to_g1,-0.623764157295227,
MKNK1,MAPKAPK2,29.0704,1.4713249206542969,g1_to_g2,-0.8499718904495239,
MAPKAPK2,MKNK1,29.0704,-0.17316022515296936,g2_to_g1,0.3287079334259033,
MKNK1,MAPKAPK3,27.99965,0.48529523611068726,g1_to_g2,0.6187971234321594,
MAPKAPK3,MKNK1,27.99965,-0.6294134557247162,g2_to_g1,0.3287079334259033,
MKNK1,MAPKAPK5,25.70935,1.271324336528778,g1_to_g2,0.601411759853363,
MAPKAPK5,MKNK1,25.70935,0.6885672807693481,g2_to_g1,0.3287079334259033,
CAMKK1,CAMK2B,22.28285,0.6055485010147095,g2_to_g1,0.48814857006073,
CAMKV,CAMK2B,20.6353,-1.2069715857505798,g2_to_g1,0.48814857006073,
NPIPB3,NPIPB2,35.27885,0.1947292685508728,g1_to_g2,0.46810173988342285,
NPIPB3,NPIPB4,67.025,-1.1257489323616028,g1_to_g2,0.7576094269752502,
NPIPB4,NPIPB3,67.025,0.15934202075004578,g2_to_g1,0.13086482882499695,
NPIPB3,NPIPB12,72.1105,-0.9631883502006531,g1_to_g2,0.1704811453819275,
NPIPB3,NPIPB5,68.53485,-0.37712082266807556,g1_to_g2,0.18120434880256653,
NPIPB3,NPIPB13,67.6385,-0.14640066027641296,g1_to_g2,-0.14771798253059387,
NPIPB13,NPIPB3,67.6385,0.9467828571796417,g2_to_g1,0.13086482882499695,
NPIPB3,NPIPB11,59.6579,0.024788320064544678,g1_to_g2,0.6980287432670593,
NPIPB11,NPIPB3,59.6579,-0.526634931564331,g2_to_g1,0.13086482882499695,
NPIPB3,NPIPB7,34.53415,1.7977711111307144,g1_to_g2,-0.08605410158634186,
NPIPB3,NPIPB9,34.0443,0.0,g1_to_g2,-0.6005697250366211,
NPIPB3,NPIPA9,33.6005,0.10425980389118195,g1_to_g2,-0.31620800495147705,
NPIPB3,NPIPA1,30.11905,-0.9724932461977005,g1_to_g2,0.9059834480285645,
NPIPA1,NPIPB3,30.11905,-0.5886920690536499,g2_to_g1,0.13086482882499695,
NPIPB3,NPIPA7,33.6005,0.11349838599562645,g1_to_g2,0.028825867921113968,
NPIPA7,NPIPB3,33.6005,-1.04854217171669,g2_to_g1,0.13086482882499695,
NPIPB3,NPIPA8,33.6005,-2.641262173652649,g1_to_g2,2.1327779293060303,
NPIPA8,NPIPB3,33.6005,-0.1427017292007804,g2_to_g1,0.13086482882499695,
GABBR1,GABBR2,30.07695,0.3893164396286011,g2_to_g1,1.4954681396484375,
LMO3,LMO1,86.49425,0.6659972183406353,g1_to_g2,0.03719674423336983,
LMO1,LMO3,86.49425,-0.6662749871611595,g2_to_g1,-0.10521958023309708,
LMO3,LHX4,26.96285,0.1331166629679501,g1_to_g2,-0.13903675973415375,
LHX4,LMO3,26.96285,-1.4227277263998985,g2_to_g1,-0.10521958023309708,
LMO3,LMO2,38.42625,0.0,g1_to_g2,-1.5510516166687012,
LMO2,LMO3,38.42625,-0.5760153159499168,g2_to_g1,-0.10521958023309708,
LMO3,LHX8,27.40285,-0.003579258918762207,g1_to_g2,-0.8546962738037109,
LHX8,LMO3,27.40285,0.1095808269456029,g2_to_g1,-0.10521958023309708,
ZNF844,ZNF101,30.1709,0.0014200657606124878,g1_to_g2,0.12708917260169983,
ZNF101,ZNF844,30.1709,-1.7546274662017822,g2_to_g1,1.2366180419921875,
ZNF844,ZNF823,36.4338,-0.14325660467147827,g1_to_g2,-0.20584064722061157,
ZNF823,ZNF844,36.4338,-0.8851946890354156,g2_to_g1,1.2366180419921875,
ZNF844,ZNF433,42.36565,-1.6569123715162277,g1_to_g2,0.1310289353132248,
ZNF433,ZNF844,42.36565,-0.7147255539894104,g2_to_g1,1.2366180419921875,
ZNF844,ZNF878,40.78615,-0.9592996537685394,g1_to_g2,0.5125895142555237,
ZNF878,ZNF844,40.78615,-1.7567926049232483,g2_to_g1,1.2366180419921875,
ZNF844,ZNF44,37.0611,-0.4640784226357937,g1_to_g2,0.5041972398757935,
ZNF44,ZNF844,37.0611,-1.2473570350557566,g2_to_g1,1.2366180419921875,
ZNF844,ZNF441,33.27285,0.9456418007612228,g1_to_g2,0.16382499039173126,
ZNF441,ZNF844,33.27285,-0.8759524524211884,g2_to_g1,1.2366180419921875,
ZNF844,ZNF14,33.03865,-0.25838672649115324,g1_to_g2,0.2711104154586792,
ZNF14,ZNF844,33.03865,-0.9855078756809235,g2_to_g1,1.2366180419921875,
ZNF844,ZNF57,23.2883,0.26136166602373123,g1_to_g2,-0.012987978756427765,
ZNF57,ZNF844,23.2883,-0.9931486397981644,g2_to_g1,1.2366180419921875,
VDAC1,VDAC3,67.4912,-0.6585678458213806,g1_to_g2,-0.7625977396965027,
VDAC3,VDAC1,67.4912,0.3639892041683197,g2_to_g1,-0.6614190936088562,
ZNF878,ZNF433,55.02515,-0.045657604932785034,g1_to_g2,0.1310289353132248,
ZNF433,ZNF878,55.02515,-0.1838967204093933,g2_to_g1,0.5125895142555237,
ZNF878,ZNF823,46.8504,-0.0536017119884491,g1_to_g2,-0.20584064722061157,
ZNF823,ZNF878,46.8504,0.1454552412033081,g2_to_g1,0.5125895142555237,
ZNF878,ZNF44,47.19945,-1.0581008195877075,g1_to_g2,0.5041972398757935,
ZNF44,ZNF878,47.19945,-0.2329276204109192,g2_to_g1,0.5125895142555237,
ZNF878,ZNF441,43.74005,1.0429735630750656,g1_to_g2,0.16382499039173126,
ZNF441,ZNF878,43.74005,-0.24410369992256165,g2_to_g1,0.5125895142555237,
ZNF878,ZNF101,37.59135,-0.21222131699323654,g1_to_g2,0.12708917260169983,
ZNF101,ZNF878,37.59135,-1.2342162728309631,g2_to_g1,0.5125895142555237,
ZNF878,ZNF14,47.48405,0.04275405406951904,g1_to_g2,0.2711104154586792,
ZNF14,ZNF878,47.48405,-0.06714731454849243,g2_to_g1,0.5125895142555237,
ZNF878,ZNF57,35.3764,0.6143236830830574,g1_to_g2,-0.012987978756427765,
ZNF57,ZNF878,35.3764,-0.7794816792011261,g2_to_g1,0.5125895142555237,
MBD3L4,MBD3L5,99.0385,0.0,g2_to_g1,-0.013056177645921707,
MBD3L3,MBD3L5,98.5577,0.0,g2_to_g1,-0.013056177645921707,
MBD3L1,MBD3L5,36.36255,0.0,g2_to_g1,-0.013056177645921707,
PDE7A,PDE4B,23.86205,0.10232271440327168,g1_to_g2,0.01603679172694683,
PDE7A,PDE1B,23.83915,-1.178251177072525,g1_to_g2,0.404104083776474,
PDE7A,PDE4D,23.341,1.0025884062051773,g1_to_g2,-0.9042631983757019,
PDE7A,PDE4C,23.0443,0.6541889943182468,g1_to_g2,0.054653462022542953,
PDE7A,PDE1A,23.39375,-0.5105931758880615,g1_to_g2,-0.5179610252380371,
MBD3L4,MBD3L3,99.5192,0.0,g1_to_g2,-0.19795429706573486,
MBD3L3,MBD3L4,99.5192,0.0,g2_to_g1,-0.009256085380911827,
MBD3L4,MBD3L2B,97.582,,g1_to_g2,,
MBD3L4,MBD3L2,97.5962,,g1_to_g2,,
MBD3L4,MBD3L1,36.36255,0.0,g1_to_g2,-0.0742027685046196,
MBD3L1,MBD3L4,36.36255,0.0,g2_to_g1,-0.009256085380911827,
MBD3L3,MBD3L2,98.0769,,g2_to_g1,,
MBD3L1,MBD3L2,36.8606,,g2_to_g1,,
TMBIM4,TMBIM1,26.33075,1.2535606622695923,g1_to_g2,-0.28243541717529297,
TMBIM1,TMBIM4,26.33075,0.171927222982049,g2_to_g1,-0.20263426005840302,
TMBIM4,GRINA,28.9678,-0.18629717826843262,g1_to_g2,0.8349329829216003,
GRINA,TMBIM4,28.9678,0.3047570064663887,g2_to_g1,-0.20263426005840302,
TMBIM4,FAIM2,27.9917,2.7661736607551575,g1_to_g2,-0.5445619225502014,
RIGI,IFIH1,30.9532,1.496504433453083,g1_to_g2,-1.4412891864776611,
IFIH1,RIGI,30.9532,-1.0860056281089783,g2_to_g1,0.5699360370635986,
ZBTB24,ZNF497,20.31225,0.935357540845871,g1_to_g2,-0.5121315717697144,
ZNF497,ZBTB24,20.31225,-0.8497184813022614,g2_to_g1,0.6029816269874573,
GNG12,GNG8,47.8968,0.0,g2_to_g1,-0.7045063376426697,
GNG11,GNG8,27.98435,1.347811996936798,g2_to_g1,-0.7045063376426697,
GNG5,GNG8,43.48735,0.0,g2_to_g1,-0.7045063376426697,
ARTN,PSPN,30.67595,1.2425034493207932,g1_to_g2,-1.2810648679733276,
ARTN,GDNF,22.7477,1.5807793140411377,g1_to_g2,-0.7530337572097778,
S1PR5,CNR2,20.8968,0.0,g1_to_g2,-0.6021768450737,
S1PR5,GPR3,26.60575,-1.1684145033359528,g1_to_g2,0.8754633665084839,
GPR3,S1PR5,26.60575,0.1657908856868744,g2_to_g1,-0.5248175859451294,
S1PR5,LPAR2,30.7009,-0.4907871261239052,g1_to_g2,0.6026881337165833,
LPAR2,S1PR5,30.7009,0.23682913184165955,g2_to_g1,-0.5248175859451294,
KLK8,KLK3,38.77175,0.0,g2_to_g1,-0.27906638383865356,
KLK5,KLK3,38.7575,0.0,g2_to_g1,-0.27906638383865356,
KLK7,KLK3,40.08755,0.0,g2_to_g1,-0.27906638383865356,
BAX,BCL2A1,22.9375,0.0,g2_to_g1,-0.2712036967277527,
STMN1,STMN2,63.3347,0.9429091811180115,g2_to_g1,-0.5260102152824402,
RHBDL1,RHBDL3,53.3668,-0.8605020008981228,g1_to_g2,-0.005349639803171158,
RHBDL3,RHBDL1,53.3668,-0.11761492490768433,g2_to_g1,0.7111353874206543,
SELENOW,SELENOV,25.89195,-0.373659610748291,g1_to_g2,0.6638583540916443,
SELENOV,SELENOW,25.89195,-1.229813128709793,g2_to_g1,0.31810060143470764,
TSSK6,TSSK1B,40.2431,0.0,g2_to_g1,-0.21376359462738037,
SIK2,TSSK1B,25.1111,0.0,g2_to_g1,-0.21376359462738037,
NUAK2,TSSK1B,28.06145,0.0,g2_to_g1,-0.21376359462738037,
PRKAA2,TSSK1B,25.17695,0.0,g2_to_g1,-0.21376359462738037,
TSSK3,TSSK1B,41.3193,0.0,g2_to_g1,-0.21376359462738037,
YTHDC2,DHX33,20.60885,-0.501280888915062,g1_to_g2,0.36982712149620056,
DHX33,YTHDC2,20.60885,1.029058776795864,g2_to_g1,-0.06057342141866684,
YTHDC2,DHX34,21.25155,0.6502871215343475,g1_to_g2,-0.6082970499992371,
DHX34,YTHDC2,21.25155,0.19911199063062668,g2_to_g1,-0.06057342141866684,
HNRNPUL1,HNRNPU,40.82295,0.2598835825920105,g1_to_g2,0.7009939551353455,
HNRNPU,HNRNPUL1,40.82295,-1.4136095643043518,g2_to_g1,1.278834342956543,
GRM2,GRM5,38.4515,-0.5290892422199249,g2_to_g1,0.7157965898513794,
GRM4,GRM5,36.31775,0.04855924844741821,g2_to_g1,0.7157965898513794,
SLC6A9,SLC6A3,37.35435,0.14380359649658203,g1_to_g2,1.2987849712371826,
SLC6A9,SLC6A20,33.18,0.0,g1_to_g2,-0.3648485541343689,
SLC6A9,SLC6A6,38.47185,-0.1923254132270813,g1_to_g2,0.7480544447898865,
SLC6A6,SLC6A9,38.47185,-0.5638245791196823,g2_to_g1,0.628816545009613,
SLC6A9,SLC6A13,40.51135,0.0,g1_to_g2,-0.5100058317184448,
SLC6A9,SLC6A5,42.37555,0.0,g1_to_g2,-0.10901889204978943,
SLC6A9,SLC6A12,40.5868,-1.30803382396698,g1_to_g2,0.6380072832107544,
SLC6A9,SLC6A1,41.10275,0.0,g1_to_g2,-0.716171145439148,
SLC6A9,SLC6A11,39.3676,-0.9881282448768616,g1_to_g2,0.2909895181655884,
ACTR8,ACTA1,23.40295,-1.4856844544410706,g1_to_g2,0.3066801428794861,
ACTA1,ACTR8,23.40295,0.7156666442751884,g2_to_g1,-0.054411880671978,
ACTR8,ACTC1,23.40295,1.3478133976459503,g1_to_g2,-0.2609465420246124,
ACTC1,ACTR8,23.40295,-0.2636161223053932,g2_to_g1,-0.054411880671978,
ACTR8,ACTR1B,21.0976,1.0646165609359741,g1_to_g2,0.9690746068954468,
ACTR1B,ACTR8,21.0976,-0.44522640854120255,g2_to_g1,-0.054411880671978,
ACTR8,ACTBL2,23.6549,0.0,g1_to_g2,-0.020084060728549957,
JMJD8,JMJD4,20.72295,2.1005373001098633,g1_to_g2,-1.2920821905136108,
JMJD4,JMJD8,20.72295,0.37191683053970337,g2_to_g1,-0.6106075644493103,
RGMB,HJV,41.25815,1.406589463353157,g1_to_g2,-1.2226208448410034,
RGMB,RGMA,49.165,-0.6756929978728294,g1_to_g2,0.7439428567886353,
RGMA,RGMB,49.165,-1.0238510221242905,g2_to_g1,-0.19584323465824127,
CILP2,CILP,48.8959,0.0,g2_to_g1,-0.10432802885770798,
FRAT1,FRAT2,70.88465,-1.419102668762207,g1_to_g2,0.8766226172447205,
FRAT2,FRAT1,70.88465,-1.816476196050644,g2_to_g1,1.3792214393615723,
MAGEL2,NDN,21.929085,1.0318041443824768,g1_to_g2,-0.34390920400619507,
NDN,MAGEL2,21.929085,0.24804145097732544,g2_to_g1,0.9673524498939514,
MAGEL2,NSMCE3,24.745175,0.26177290081977844,g1_to_g2,0.31988421082496643,
NSMCE3,MAGEL2,24.745175,-1.0371995940804482,g2_to_g1,0.9673524498939514,
CHD1,CHD5,21.4927,0.2286393791437149,g1_to_g2,-0.43706434965133667,
CHD5,CHD1,21.4927,-0.3734849002212286,g2_to_g1,0.35405322909355164,
CHD1,SMARCA4,20.3229,-0.5842350609600544,g1_to_g2,0.5232871770858765,
SMARCA4,CHD1,20.3229,0.3286670744419098,g2_to_g1,0.35405322909355164,
CHD1,CHD2,59.5914,-0.3909297063946724,g1_to_g2,0.2712485194206238,
CHD2,CHD1,59.5914,0.16779354214668274,g2_to_g1,0.35405322909355164,
CHD1,CHD1L,22.35005,0.43948616087436676,g1_to_g2,-0.3005908727645874,
CHD1L,CHD1,22.35005,-0.4037289656698704,g2_to_g1,0.35405322909355164,
CHD1,SMARCA5,23.7214,-1.7123521566390991,g1_to_g2,1.1428331136703491,
