dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct,n_perturbations,empirical_pval,empirical_fdr
THOP1,MIPEP,23.54475,-1.1791781801730394,Non-significant background,25116,87.04814057463696,11672.0,0.5604009595613434,1.0
HIF1A,NPAS1,22.0823,-1.179207682609558,Non-significant background,25117,87.05160641874329,11672.0,0.8615490061686086,1.0
SLC16A13,SLC16A5,25.74935,-1.1797354519367218,Non-significant background,25118,87.05507226284962,11672.0,0.784698423577793,1.0
FGFR4,FLT1,21.93695,-1.1798476576805117,Non-significant background,25119,87.05853810695595,11672.0,0.8056888279643591,1.0
SEMA4C,SEMA4F,31.11485,-1.1798542998731136,Non-significant background,25120,87.06200395106228,11672.0,0.8568368745716244,1.0
B2M,HLA-DPA1,24.499,-1.179905652999878,Non-significant background,25121,87.06546979516861,11672.0,1.0,1.0
HLA-DRB1,HLA-DPA1,22.4364,-1.179905652999878,Non-significant background,25122,87.06893563927494,11672.0,1.0,1.0
USP3,USP22,22.58425,-1.1799985617399216,Non-significant background,25123,87.07240148338128,11672.0,0.5394105551747772,1.0
SSC4D,LGALS3BP,20.0015,-1.180206023156643,Non-significant background,25124,87.07586732748761,11672.0,0.9425976696367375,1.0
MGAT4B,MGAT4C,28.5931,-1.1805070638656616,Non-significant background,25125,87.07933317159394,11672.0,0.7112748457847841,1.0
SLC2A8,SLC2A2,25.23045,-1.1807436048984528,Non-significant background,25126,87.08279901570027,11672.0,1.0,1.0
SLC2A4,SLC2A2,52.4796,-1.1807436048984528,Non-significant background,25127,87.0862648598066,11672.0,1.0,1.0
SLC2A12,SLC2A2,24.1746,-1.1807436048984528,Non-significant background,25128,87.08973070391293,11672.0,1.0,1.0
SLC2A14,SLC2A2,49.3979,-1.1807436048984528,Non-significant background,25129,87.09319654801926,11672.0,1.0,1.0
SLC2A10,SLC2A2,23.668,-1.1807436048984528,Non-significant background,25130,87.0966623921256,11672.0,1.0,1.0
SLC2A3,SLC2A2,51.01885,-1.1807436048984528,Non-significant background,25131,87.10012823623194,11672.0,1.0,1.0
NECTIN1,NECTIN2,27.68865,-1.1813032627105713,Non-significant background,25132,87.10359408033827,11672.0,0.8253941055517477,1.0
MGST1,PTGES,36.48555,-1.1813361048698423,Non-significant background,25133,87.1070599244446,11672.0,0.6815455791638109,1.0
TBX10,TBX19,24.6307,-1.1814419329166412,Non-significant background,25134,87.11052576855093,11672.0,0.7226696367374914,1.0
IRF2BP1,IRF2BP2,37.40415,-1.1815340220928192,Non-significant background,25135,87.11399161265726,11672.0,0.755568882796436,1.0
HAND1,TCF24,20.21445,-1.1818727254867554,Non-significant background,25136,87.11745745676359,11672.0,0.7268677176148046,1.0
CTSZ,CTSB,21.87565,-1.1821027994155884,Non-significant background,25137,87.12092330086992,11672.0,0.8095442083618917,1.0
B9D1,B9D2,22.8249,-1.182405561208725,Non-significant background,25138,87.12438914497625,11672.0,0.8250514050719671,1.0
MAPK8,CILK1,23.9376,-1.1825702041387558,Non-significant background,25139,87.12785498908259,11672.0,0.9446538725154215,1.0
MAPK11,MAPK12,62.10775,-1.1827117800712583,Non-significant background,25140,87.13132083318892,11672.0,0.8896504455106237,1.0
ZFAND2B,ZFAND2A,46.92605,-1.1827354431152344,Non-significant background,25141,87.13478667729525,11672.0,0.789324880054832,1.0
PALS2,PALS1,30.6667,-1.183024600148201,Non-significant background,25142,87.13825252140158,11672.0,0.6517306374228924,1.0
ACTB,ACTR5,28.04175,-1.1830623298883438,Non-significant background,25143,87.14171836550791,11672.0,0.48509252912954076,1.0
STAT6,STAT5A,35.2592,-1.1830931156873703,Non-significant background,25144,87.14518420961426,11672.0,0.660212474297464,1.0
LRRC37B,LRRC37A3,46.14645,-1.1833639740943909,Non-significant background,25145,87.14865005372059,11672.0,0.9706134338588074,1.0
GPX2,GPX1,65.2113,-1.183367669582367,Non-significant background,25146,87.15211589782692,11672.0,0.9687285812200137,1.0
TRIML2,TRIM11,27.65675,-1.183672472834587,Non-significant background,25147,87.15558174193325,11672.0,0.9300891021247429,1.0
FGFR4,TYRO3,20.74165,-1.183782160282135,Non-significant background,25148,87.15904758603958,11672.0,0.7652501713502399,1.0
SLC25A33,UCP3,22.4374,-1.183812379837036,Non-significant background,25149,87.16251343014592,11672.0,0.41946538725154214,1.0
SMAD1,SMAD2,60.9445,-1.1838144958019257,Non-significant background,25150,87.16597927425225,11672.0,0.7022789581905414,1.0
DMPK,MAST2,20.387,-1.1840476095676422,Non-significant background,25151,87.16944511835858,11672.0,0.6985949280328992,1.0
SIM2,HIF1A,23.1697,-1.184147596359253,Non-significant background,25152,87.17291096246491,11672.0,0.8077450308430432,1.0
LRCH4,LRCH2,34.9186,-1.1844118386507034,Non-significant background,25153,87.17637680657124,11672.0,0.6754626456477039,1.0
ZMYM3,ZMYM6,20.7108,-1.1847781389951706,Non-significant background,25154,87.17984265067757,11672.0,0.9485949280328992,1.0
MARCHF9,MARCHF2,20.1701,-1.1853338778018951,Non-significant background,25155,87.1833084947839,11672.0,0.9575051405071967,1.0
KDM6B,KDM6A,29.05,-1.1855077296495438,Non-significant background,25156,87.18677433889025,11672.0,0.5259595613433858,1.0
DHX36,DHX30,26.4375,-1.185693621635437,Non-significant background,25157,87.19024018299658,11672.0,0.8820253598355038,1.0
HDAC9,HDAC5,57.99835,-1.1857540309429169,Non-significant background,25158,87.1937060271029,11672.0,0.7430603152844414,1.0
MAPK1,MAPK6,32.6932,-1.185814946889877,Non-significant background,25159,87.19717187120924,11672.0,0.6800034270047978,1.0
KCNK17,KCNK1,22.7553,-1.185856968164444,Non-significant background,25160,87.20063771531557,11672.0,0.8084304318026045,1.0
ZKSCAN3,PGBD1,22.59225,-1.1862872540950775,Non-significant background,25161,87.2041035594219,11672.0,0.4809801233721727,1.0
DYNC1LI1,DYNC1LI2,63.70475,-1.1864818930625916,Non-significant background,25162,87.20756940352823,11672.0,0.3095442083618917,1.0
GNG4,GNGT2,30.6087,-1.186489850282669,Non-significant background,25163,87.21103524763456,11672.0,1.0,1.0
GNG12,GNGT2,34.05795,-1.186489850282669,Non-significant background,25164,87.21450109174089,11672.0,1.0,1.0
GNG5,GNGT2,29.19865,-1.186489850282669,Non-significant background,25165,87.21796693584723,11672.0,1.0,1.0
SLC35B1,SLC35B3,24.71635,-1.186742126941681,Non-significant background,25166,87.22143277995356,11672.0,0.944396847155586,1.0
ETS1,ETS2,50.5383,-1.1867685914039612,Non-significant background,25167,87.22489862405989,11672.0,0.7739033584647018,1.0
LDLRAP1,GULP1,22.8768,-1.1869437396526337,Non-significant background,25168,87.22836446816622,11672.0,0.7847840986977381,1.0
ZKSCAN2,ZSCAN5A,21.6568,-1.187419056892395,Non-significant background,25169,87.23183031227255,11672.0,0.7592529129540782,1.0
ZNF444,ZNF202,27.83795,-1.188042089343071,Non-significant background,25170,87.23529615637888,11672.0,0.6461617546264565,1.0
PLXNA1,PLXNA3,66.6342,-1.1880621910095217,Non-significant background,25171,87.23876200048521,11672.0,0.831648389307745,1.0
CLCN2,CLCN1,48.9981,-1.188703626394272,Non-significant background,25172,87.24222784459155,11672.0,0.6079506511309116,1.0
SEMA6A,SEMA4B,21.4396,-1.1887567341327667,Non-significant background,25173,87.24569368869788,11672.0,0.8287354352296094,1.0
SMAD7,SMAD9,24.9125,-1.1888431310653689,Non-significant background,25174,87.24915953280421,11672.0,0.8098869088416724,1.0
TBX5,MGA,20.152115,-1.1889078319072723,Non-significant background,25175,87.25262537691054,11672.0,0.750514050719671,1.0
ATG9A,ATG9B,41.958,-1.1889491975307465,Non-significant background,25176,87.25609122101687,11672.0,0.7000514050719671,1.0
PRKACA,PRKG2,32.6665,-1.1889564096927645,Non-significant background,25177,87.2595570651232,11672.0,0.8470699108978753,1.0
PIAS3,PIAS4,41.7494,-1.1889714002609253,Non-significant background,25178,87.26302290922953,11672.0,0.8421007539410555,1.0
GALR3,HCRTR1,20.0278,-1.189001590013504,Non-significant background,25179,87.26648875333588,11672.0,1.0,1.0
OXTR,HCRTR1,20.1869,-1.189001590013504,Non-significant background,25180,87.26995459744221,11672.0,1.0,1.0
VAMP1,VAMP4,28.0202,-1.189328372478485,Non-significant background,25181,87.27342044154854,11672.0,0.8301919122686772,1.0
GLUD2,GLUD1,95.5197,-1.1895604133605957,Non-significant background,25182,87.27688628565488,11672.0,0.757111034955449,1.0
ZNF578,ZNF860,65.21615,-1.1896339654922483,Non-significant background,25183,87.28035212976121,11672.0,0.7360349554489376,1.0
EHMT2,SUV39H1,23.10075,-1.1896599531173706,Non-significant background,25184,87.28381797386754,11672.0,0.8101439342015079,1.0
KLF6,SP8,20.0826,-1.189662404358387,Non-significant background,25185,87.28728381797387,11672.0,0.8849383139136395,1.0
B3GNT8,B3GALT9,20.6542,-1.1904807090759275,Non-significant background,25186,87.2907496620802,11672.0,0.865318711446196,1.0
GRM4,GRM3,44.01275,-1.190784513950348,Non-significant background,25187,87.29421550618653,11672.0,0.8786840301576422,1.0
ZNF641,ZNF18,20.69095,-1.191004492342472,Non-significant background,25188,87.29768135029286,11672.0,0.9340301576422207,1.0
EPHB6,EPHB4,34.35585,-1.1912357211112976,Non-significant background,25189,87.30114719439919,11672.0,0.9284612748457848,1.0
GPRC5B,GPRC5A,30.9027,-1.1914168000221252,Non-significant background,25190,87.30461303850554,11672.0,1.0,1.0
ITGA3,ITGA2B,22.3931,-1.1918503046035769,Non-significant background,25191,87.30807888261187,11672.0,0.8496401644962303,1.0
DHX16,DHX15,41.2637,-1.192250370979309,Non-significant background,25192,87.3115447267182,11672.0,0.7330363262508568,1.0
DHX36,DHX9,28.91635,-1.1924904957413671,Non-significant background,25193,87.31501057082453,11672.0,0.556117203564085,1.0
HSPA1A,HSPA4L,28.48275,-1.192535251379013,Non-significant background,25194,87.31847641493086,11672.0,0.9138965044551063,1.0
PCBP1,FUBP3,21.19115,-1.1926269233226776,Non-significant background,25195,87.32194225903719,11672.0,0.6423063742289239,1.0
MAPK1,MAK,26.14195,-1.1930019482970238,Non-significant background,25196,87.32540810314352,11672.0,0.9266620973269363,1.0
RAB3IL1,RAB3IP,49.35465,-1.1936303973197937,Non-significant background,25197,87.32887394724985,11672.0,0.9413125428375599,1.0
GLB1L3,GLB1L,32.59375,-1.193752285093069,Non-significant background,25198,87.33233979135619,11672.0,0.5521761480466073,1.0
POTEF,POTEJ,95.0599,-1.1939238607883451,Non-significant background,25199,87.33580563546252,11672.0,0.42109321453050036,1.0
POTEI,POTEJ,97.52165,-1.1939238607883451,Non-significant background,25200,87.33927147956885,11672.0,0.42109321453050036,1.0
BRSK1,NUAK1,22.24575,-1.1939767003059387,Non-significant background,25201,87.34273732367518,11672.0,0.9111549006168609,1.0
HTRA1,HTRA3,57.2827,-1.1945441365242004,Non-significant background,25202,87.34620316778151,11672.0,0.7637936943111721,1.0
SH3BGRL2,SH3BGRL,61.60025,-1.194679707288742,Non-significant background,25203,87.34966901188784,11672.0,0.7973783413296779,1.0
LRRC8A,LRRC8D,54.2416,-1.195025086402893,Non-significant background,25204,87.35313485599417,11672.0,0.7701336531871145,1.0
CHRNB1,CHRNB2,40.67805,-1.1951512396335602,Non-significant background,25205,87.3566007001005,11672.0,0.4424263193968472,1.0
NUCB2,NUCB1,58.46945,-1.1953659057617188,Non-significant background,25206,87.36006654420684,11672.0,0.8962474297464016,1.0
YY2,YY1,56.90545,-1.1957406997680664,Non-significant background,25207,87.36353238831317,11672.0,0.7725325565455792,1.0
ADRA2A,ADRA2B,49.19355,-1.1960623636841774,Non-significant background,25208,87.3669982324195,11672.0,0.5932145305003427,1.0
ZNF479,ZNF66,60.1017,-1.1969659477472303,Non-significant background,25209,87.37046407652583,11672.0,0.6106922549691569,1.0
SSH1,SSH2,36.2269,-1.1973624527454376,Non-significant background,25210,87.37392992063216,11672.0,0.8994174091843729,1.0
LRRC40,LRRIQ4,20.16405,-1.1973722577095032,Non-significant background,25211,87.3773957647385,11672.0,1.0,1.0
KIF4B,KIF27,24.38635,-1.1977903544902802,Non-significant background,25212,87.38086160884482,11672.0,0.7304660726525017,1.0
GNB3,GNB2,80.8824,-1.1981548219919205,Non-significant background,25213,87.38432745295117,11672.0,0.9040438656614119,1.0
PCCB,MCCC2,31.23075,-1.1983559131622314,Non-significant background,25214,87.3877932970575,11672.0,0.5005997258396162,1.0
SLC5A3,SLC5A4,41.76145,-1.1985362470149994,Non-significant background,25215,87.39125914116383,11672.0,1.0,1.0
LPAR2,S1PR2,31.38535,-1.198807954788208,Non-significant background,25216,87.39472498527017,11672.0,0.8869945167923236,1.0
ZNF700,ZNF442,50.0243,-1.1988302767276764,Non-significant background,25217,87.3981908293765,11672.0,0.6986806031528444,1.0
CBX8,CBX2,20.69435,-1.1990657448768616,Non-significant background,25218,87.40165667348283,11672.0,0.751542152159013,1.0
CELF5,CELF6,65.0115,-1.1997452974319458,Non-significant background,25219,87.40512251758916,11672.0,1.0,1.0
CELF2,CELF6,44.98185,-1.1997452974319458,Non-significant background,25220,87.4085883616955,11672.0,1.0,1.0
CELF3,CELF6,66.4038,-1.1997452974319458,Non-significant background,25221,87.41205420580182,11672.0,1.0,1.0
PBX4,PBX2,63.74205,-1.199771523475647,Non-significant background,25222,87.41552004990815,11672.0,0.8120287868403016,1.0
HNRNPK,PCBP2,26.30915,-1.1999288648366928,Non-significant background,25223,87.41898589401448,11672.0,0.8985606579849211,1.0
RHOH,RHOC,35.9385,-1.2003286480903623,Non-significant background,25224,87.42245173812083,11672.0,0.9710418094585332,1.0
PDE12,CNOT6,20.79605,-1.2006104588508606,Non-significant background,25225,87.42591758222716,11672.0,0.627570253598355,1.0
ACSS3,ACSM3,22.9405,-1.2006277441978457,Non-significant background,25226,87.42938342633349,11672.0,0.7388622344071282,1.0
ESRRB,ESR2,30.87525,-1.2007248997688291,Non-significant background,25227,87.43284927043982,11672.0,0.9411411925976696,1.0
PPARD,VDR,22.35605,-1.2009592056274414,Non-significant background,25228,87.43631511454615,11672.0,0.744345442083619,1.0
SIM2,NPAS1,28.26835,-1.201236128807068,Non-significant background,25229,87.43978095865248,11672.0,0.8662611377655929,1.0
MTMR9,MTMR1,28.6088,-1.2013593912124634,Non-significant background,25230,87.44324680275881,11672.0,0.8505825908156271,1.0
CCNA1,CCNE1,20.46085,-1.2014513611793518,Non-significant background,25231,87.44671264686514,11672.0,0.7588245373543523,1.0
DNM1,DNM3,79.7916,-1.2015980519354343,Non-significant background,25232,87.45017849097148,11672.0,0.5528615490061686,1.0
SLC16A2,SLC16A3,23.4341,-1.2019074261188507,Non-significant background,25233,87.45364433507781,11672.0,0.8612063056888279,1.0
GNAI2,GNA12,38.90725,-1.202414184808731,Non-significant background,25234,87.45711017918414,11672.0,0.6845442083618917,1.0
PPIG,PPID,26.59115,-1.2027096152305603,Non-significant background,25235,87.46057602329047,11672.0,0.967871830020562,1.0
RGS5,RGS11,22.9986,-1.2027583420276642,Non-significant background,25236,87.4640418673968,11672.0,1.0,1.0
RGS19,RGS11,20.2489,-1.2027583420276642,Non-significant background,25237,87.46750771150313,11672.0,1.0,1.0
SMYD2,SMYD3,29.037,-1.203335464000702,Non-significant background,25238,87.47097355560946,11672.0,0.5648560657984921,1.0
RANBP6,IPO5,79.11095,-1.2034031748771667,Non-significant background,25239,87.47443939971579,11672.0,0.632111034955449,1.0
YWHAB,YWHAZ,87.1694,-1.2035130262374878,Non-significant background,25240,87.47790524382214,11672.0,0.31862577107607953,1.0
ICAM5,ICAM3,39.14495,-1.2036887109279633,Non-significant background,25241,87.48137108792847,11672.0,0.9429403701165182,1.0
SMARCA4,CHD2,20.02555,-1.2037577629089355,Non-significant background,25242,87.4848369320348,11672.0,0.9234064427690198,1.0
ARSA,ARSB,25.34935,-1.203873574733734,Non-significant background,25243,87.48830277614113,11672.0,0.8512679917751885,1.0
SLC2A6,SLC2A4,27.3623,-1.2039692103862762,Non-significant background,25244,87.49176862024746,11672.0,0.830620287868403,1.0
B3GNT2,B3GNT5,24.5309,-1.204010248184204,Non-significant background,25245,87.49523446435379,11672.0,0.8618917066483893,1.0
NDST2,HS3ST2,22.5652,-1.2042127847671509,Non-significant background,25246,87.49870030846012,11672.0,0.8779129540781357,1.0
KAT7,KAT6B,25.3227,-1.2047836855053902,Non-significant background,25247,87.50216615256646,11672.0,0.4729266620973269,1.0
RHOQ,RHOBTB1,27.15375,-1.2048060297966003,Non-significant background,25248,87.50563199667279,11672.0,0.781100068540096,1.0
TRIM66,TRIM33,23.84465,-1.2049813270568848,Non-significant background,25249,87.50909784077912,11672.0,0.8261651816312543,1.0
ATP13A1,ATP13A4,25.41695,-1.2050963640213013,Non-significant background,25250,87.51256368488546,11672.0,1.0,1.0
ATP13A2,ATP13A4,38.97485,-1.2050963640213013,Non-significant background,25251,87.5160295289918,11672.0,1.0,1.0
DHX38,DHX15,34.3058,-1.2051924765110016,Non-significant background,25252,87.51949537309812,11672.0,0.739290610006854,1.0
TMC6,TMC8,21.08815,-1.2053965628147123,Non-significant background,25253,87.52296121720445,11672.0,0.5771076079506511,1.0
SEMA6B,SEMA3A,23.01985,-1.2061195075511932,Non-significant background,25254,87.52642706131078,11672.0,0.7467443454420836,1.0
SF1,KHDRBS2,21.70835,-1.2065792083740234,Non-significant background,25255,87.52989290541711,11672.0,0.6572138450993832,1.0
CAMK2G,CAMK2B,75.41135,-1.2069715857505798,Non-significant background,25256,87.53335874952344,11672.0,1.0,1.0
CAMKV,CAMK2B,20.6353,-1.2069715857505798,Non-significant background,25257,87.53682459362977,11672.0,1.0,1.0
PSKH1,CAMK2B,23.15995,-1.2069715857505798,Non-significant background,25258,87.54029043773612,11672.0,1.0,1.0
CHRNA10,CHRNA3,32.35865,-1.2070990204811096,Non-significant background,25259,87.54375628184245,11672.0,0.9205791638108294,1.0
SPTLC2,ALAS2,21.76835,-1.207205593585968,Non-significant background,25260,87.54722212594878,11672.0,1.0,1.0
ALAS1,ALAS2,59.7692,-1.207205593585968,Non-significant background,25261,87.55068797005511,11672.0,1.0,1.0
GCAT,ALAS2,28.836,-1.207205593585968,Non-significant background,25262,87.55415381416144,11672.0,1.0,1.0
PTPRF,PTPRA,25.94905,-1.2072459161281586,Non-significant background,25263,87.55761965826777,11672.0,0.7790438656614119,1.0
NRSN2,NRSN1,32.0965,-1.2074421644210815,Non-significant background,25264,87.5610855023741,11672.0,1.0,1.0
ADAM33,ADAM15,36.3092,-1.20784330368042,Non-significant background,25265,87.56455134648043,11672.0,0.8446710075394106,1.0
SLC5A2,SLC5A12,21.2776,-1.208184450864792,Non-significant background,25266,87.56801719058677,11672.0,0.7659355723098012,1.0
ABLIM1,ABLIM2,49.48355,-1.2085120975971222,Non-significant background,25267,87.5714830346931,11672.0,0.8690027416038383,1.0
OAZ1,OAZ2,37.3578,-1.2087427973747251,Non-significant background,25268,87.57494887879943,11672.0,0.7692769019876627,1.0
NR1I2,RORB,22.86225,-1.2092209160327911,Non-significant background,25269,87.57841472290576,11672.0,0.9532213845099383,1.0
UBE2Q2,UBE2E1,22.75925,-1.2092235088348389,Non-significant background,25270,87.58188056701209,11672.0,0.27510281014393423,1.0
ZNF675,ZNF92,64.8338,-1.2096004486083984,Non-significant background,25271,87.58534641111842,11672.0,0.8887936943111721,1.0
SRSF6,SRSF1,37.47185,-1.209631830453873,Non-significant background,25272,87.58881225522475,11672.0,0.94645305003427,1.0
E2F6,E2F3,33.9701,-1.2102935910224917,Non-significant background,25273,87.59227809933108,11672.0,0.7673063742289239,1.0
CPT2,CRAT,30.39275,-1.2105346322059631,Non-significant background,25274,87.59574394343743,11672.0,0.8366175462645647,1.0
NBEAL1,NBEAL2,46.7059,-1.210603341460228,Non-significant background,25275,87.59920978754376,11672.0,0.9196367374914325,1.0
ASIC1,SCNN1A,21.00995,-1.210760086774826,Non-significant background,25276,87.60267563165009,11672.0,0.7138450993831391,1.0
PPM1G,PPM1L,20.5113,-1.2110684514045715,Non-significant background,25277,87.60614147575642,11672.0,0.772960932145305,1.0
GALNT4,GALNT18,30.39795,-1.2112619876861572,Non-significant background,25278,87.60960731986275,11672.0,0.43899931459904046,1.0
GGA3,TOM1,21.68935,-1.211451418697834,Non-significant background,25279,87.61307316396908,11672.0,0.6285126799177518,1.0
DGKE,DGKQ,26.416,-1.2119826674461365,Non-significant background,25280,87.6165390080754,11672.0,0.7290095956134338,1.0
TBPL2,TBP,60.41265,-1.212163656949997,Non-significant background,25281,87.62000485218175,11672.0,0.9190370116518163,1.0
ADAM33,ADAM29,23.5154,-1.212204098701477,Non-significant background,25282,87.62347069628808,11672.0,1.0,1.0
ADAM8,ADAM29,23.8444,-1.212204098701477,Non-significant background,25283,87.62693654039441,11672.0,1.0,1.0
ADAM19,ADAM29,24.2428,-1.212204098701477,Non-significant background,25284,87.63040238450075,11672.0,1.0,1.0
ADAM9,ADAM29,31.3606,-1.212204098701477,Non-significant background,25285,87.63386822860708,11672.0,1.0,1.0
ADAM11,ADAM29,22.30115,-1.212204098701477,Non-significant background,25286,87.63733407271341,11672.0,1.0,1.0
MC1R,LPAR2,21.3999,-1.212417483329773,Non-significant background,25287,87.64079991681974,11672.0,0.8506682659355723,1.0
CD9,TSPAN7,26.0463,-1.2124791145324707,Non-significant background,25288,87.64426576092607,11672.0,0.9119259766963673,1.0
LCK,STYK1,22.9718,-1.21278515458107,Non-significant background,25289,87.6477316050324,11672.0,0.7218128855380398,1.0
AFF3,AFF1,30.76955,-1.2133348137140274,Non-significant background,25290,87.65119744913873,11672.0,0.920407813570939,1.0
SP5,KLF13,22.44295,-1.213435381650925,Non-significant background,25291,87.65466329324508,11672.0,0.936771761480466,1.0
KLK5,KLK8,43.5547,-1.213596224784851,Non-significant background,25292,87.65812913735141,11672.0,0.7456305688827964,1.0
IRF9,IRF8,29.1071,-1.2138244211673737,Non-significant background,25293,87.66159498145774,11672.0,1.0,1.0
IRF5,IRF8,29.192,-1.2138244211673737,Non-significant background,25294,87.66506082556407,11672.0,1.0,1.0
ITGA7,ITGAM,20.18435,-1.213836848735809,Non-significant background,25295,87.6685266696704,11672.0,0.37868403015764224,1.0
ITGAV,ITGAM,21.5937,-1.213836848735809,Non-significant background,25296,87.67199251377673,11672.0,0.37868403015764224,1.0
ACSM3,ACSF3,20.65555,-1.2146836519241333,Non-significant background,25297,87.67545835788306,11672.0,0.9282042494859493,1.0
RBMS2,RBMS1,67.6508,-1.2150555551052094,Non-significant background,25298,87.67892420198939,11672.0,0.945424948594928,1.0
RNPEPL1,RNPEP,44.05835,-1.2152462005615234,Non-significant background,25299,87.68239004609572,11672.0,0.3567511994516792,1.0
ZNF485,ZNF664,22.8712,-1.2153925001621246,Non-significant background,25300,87.68585589020206,11672.0,0.7364633310486635,1.0
KLK5,KLK7,42.7201,-1.2158463895320892,Non-significant background,25301,87.6893217343084,11672.0,1.0,1.0
KLK8,KLK7,44.06275,-1.2158463895320892,Non-significant background,25302,87.69278757841472,11672.0,1.0,1.0
KLK1,KLK7,40.78915,-1.2158463895320892,Non-significant background,25303,87.69625342252105,11672.0,1.0,1.0
ELAVL2,RBMS2,25.16405,-1.2162839472293854,Non-significant background,25304,87.69971926662738,11672.0,0.8198252227553119,1.0
PRPH2,ROM1,33.8611,-1.2162972390651705,Non-significant background,25305,87.70318511073371,11672.0,1.0,1.0
C1QL2,COL8A1,20.5207,-1.2166308760643003,Non-significant background,25306,87.70665095484004,11672.0,0.7261823166552434,1.0
LDLR,LRP8,46.22545,-1.21673983335495,Non-significant background,25307,87.71011679894639,11672.0,0.7188142563399589,1.0
CAMKV,CAMK2G,21.81045,-1.2173617482185364,Non-significant background,25308,87.71358264305272,11672.0,0.9019019876627827,1.0
KIF3C,KIF1A,20.3771,-1.2175607681274414,Non-significant background,25309,87.71704848715905,11672.0,0.7673063742289239,1.0
RTL8C,RTL8B,92.9204,-1.2178358510136604,Non-significant background,25310,87.72051433126538,11672.0,0.9466244002741604,1.0
NPIPB3,NPIPB6,31.9538,-1.2180218026041985,Non-significant background,25311,87.72398017537171,11672.0,0.8911925976696368,1.0
TMEM132B,TMEM132D,50.96515,-1.218496859073639,Non-significant background,25312,87.72744601947804,11672.0,1.0,1.0
ZNF431,ZNF92,66.9585,-1.2193623781204224,Non-significant background,25313,87.73091186358437,11672.0,0.8917066483893078,1.0
NANOGP8,NANOG,99.0164,-1.2194023877382278,Non-significant background,25314,87.7343777076907,11672.0,0.9766106922549691,1.0
SMARCD1,SMARCD3,71.2155,-1.2196791768074036,Non-significant background,25315,87.73784355179704,11672.0,0.8276216586703221,1.0
FEV,ETV5,21.56865,-1.2197589874267578,Non-significant background,25316,87.74130939590337,11672.0,0.8642049348869089,1.0
SEMA6B,SEMA4B,24.4852,-1.2197632789611816,Non-significant background,25317,87.74477524000972,11672.0,0.8406442769019876,1.0
BATF3,FOSL1,21.3935,-1.2198385894298551,Non-significant background,25318,87.74824108411605,11672.0,0.7063056888279644,1.0
DHX34,DHX38,21.0391,-1.2199116349220276,Non-significant background,25319,87.75170692822238,11672.0,0.9389136394790952,1.0
CAMKK1,PHKG1,22.36445,-1.2201839089393616,Non-significant background,25320,87.7551727723287,11672.0,0.8839958875942426,1.0
CILK1,MOK,28.9731,-1.2202417850494385,Non-significant background,25321,87.75863861643504,11672.0,0.675548320767649,1.0
EIF4E,EIF4E1B,61.62075,-1.2202712893486023,Non-significant background,25322,87.76210446054137,11672.0,1.0,1.0
EIF4E3,EIF4E1B,22.35095,-1.2202712893486023,Non-significant background,25323,87.7655703046477,11672.0,1.0,1.0
P4HB,PDIA5,20.8398,-1.220794104039669,Non-significant background,25324,87.76903614875403,11672.0,0.5271590130226183,1.0
VLDLR,LRP4,24.1374,-1.2212281823158264,Non-significant background,25325,87.77250199286037,11672.0,0.7823851953392734,1.0
ZSCAN5C,ZNF174,26.39145,-1.221297323703766,Non-significant background,25326,87.7759678369667,11672.0,0.8479266620973269,1.0
BRD1,JADE1,20.4898,-1.221397489309311,Non-significant background,25327,87.77943368107303,11672.0,0.9599040438656614,1.0
SEMA4G,SEMA6D,20.01705,-1.2217631042003632,Non-significant background,25328,87.78289952517936,11672.0,0.755654557916381,1.0
CNPY3,CNPY4,40.4357,-1.222056895494461,Non-significant background,25329,87.78636536928569,11672.0,0.8868231665524332,1.0
HNRNPA2B1,RBMXL1,23.91045,-1.2224525213241575,Non-significant background,25330,87.78983121339202,11672.0,0.7356065798492117,1.0
HDAC4,HDAC9,58.20705,-1.2225881814956665,Non-significant background,25331,87.79329705749835,11672.0,0.7611377655928718,1.0
CFLAR,CASP10,21.99475,-1.2228756248950958,Non-significant background,25332,87.79676290160468,11672.0,0.6703221384509939,1.0
SORD,VAT1,20.31345,-1.2230761349201202,Non-significant background,25333,87.80022874571102,11672.0,0.9180945853324195,1.0
HNRNPA3,HNRNPA0,52.4291,-1.223750039935112,Non-significant background,25334,87.80369458981735,11672.0,0.9593899931459904,1.0
ZNF597,ZNF211,24.54955,-1.223977655172348,Non-significant background,25335,87.80716043392368,11672.0,0.7438313913639479,1.0
PC,PCCA,30.5597,-1.2240471839904783,Non-significant background,25336,87.81062627803001,11672.0,0.729095270733379,1.0
SMARCA1,SMARCA2,22.5927,-1.2244068458676338,Non-significant background,25337,87.81409212213634,11672.0,0.6344242631939685,1.0
SEPHS2,SEPHS1,69.35585,-1.2247475758194923,Non-significant background,25338,87.81755796624267,11672.0,0.9130397532556546,1.0
TPM3,TPM2,86.11625,-1.225085198879242,Non-significant background,25339,87.821023810349,11672.0,0.6754626456477039,1.0
ZNF785,ZNF764,44.58155,-1.2251392304897308,Non-significant background,25340,87.82448965445533,11672.0,0.7021932830705963,1.0
PPM1M,PPM1H,43.51005,-1.2253684401512146,Non-significant background,25341,87.82795549856168,11672.0,0.8352467443454421,1.0
