dep_gene,paralog_gene,mean_identical_score,delta_z,direction
SLC26A3,SLC26A6,34.6688,-0.3317819982767105,g1_to_g2
SLC26A6,SLC26A3,34.6688,-0.1372201144695282,g2_to_g1
SLC26A3,SLC26A5,35.68265,-0.09306482598185539,g1_to_g2
SLC26A5,SLC26A3,35.68265,-0.1372201144695282,g2_to_g1
SLC26A3,SLC26A8,26.791,-0.23624209314584732,g1_to_g2
SLC26A3,SLC26A11,23.3766,0.7860018610954285,g1_to_g2
SLC26A11,SLC26A3,23.3766,-0.1372201144695282,g2_to_g1
OTP,MIXL1,21.4231,-1.586279809474945,g1_to_g2
MIXL1,OTP,21.4231,-0.060054349654819816,g2_to_g1
OTP,SHOX,24.3077,0.0,g1_to_g2
SHOX,OTP,24.3077,-0.060054349654819816,g2_to_g1
OTP,SHOX2,23.60455,0.8598028644919395,g1_to_g2
SHOX2,OTP,23.60455,-0.060054349654819816,g2_to_g1
OTP,SEBOX,20.0162,-0.054767951369285583,g1_to_g2
SEBOX,OTP,20.0162,-0.060054349654819816,g2_to_g1
OTP,PRRX2,21.7914,-0.5206100195646286,g1_to_g2
PRRX2,OTP,21.7914,-0.060054349654819816,g2_to_g1
OTP,ALX4,21.76455,-0.13538642972707748,g1_to_g2
ALX4,OTP,21.76455,-0.060054349654819816,g2_to_g1
OTP,PITX1,20.6634,0.8444744385778904,g1_to_g2
PITX1,OTP,20.6634,14.75133516365895,g2_to_g1
OTP,ALX3,25.168,-0.08460154198110104,g1_to_g2
ALX3,OTP,25.168,-0.060054349654819816,g2_to_g1
OTP,PITX3,20.12275,-0.5964489579200745,g1_to_g2
PITX3,OTP,20.12275,-0.060054349654819816,g2_to_g1
ZNF649,ZNF350,56.1615,-0.9835010413080454,g1_to_g2
ZNF350,ZNF649,56.1615,-1.32569601200521,g2_to_g1
ZNF649,ZNF382,37.41405,-1.166610237210989,g1_to_g2
ZNF382,ZNF649,37.41405,-0.31936868093907833,g2_to_g1
ZNF649,ZNF613,54.37425,-3.482366065494716,g1_to_g2
ZNF613,ZNF649,54.37425,-2.1327501740306616,g2_to_g1
ZNF649,ZNF567,38.0786,-0.8223526030778885,g1_to_g2
ZNF567,ZNF649,38.0786,-0.5068487133830786,g2_to_g1
ZNF613,ZNF350,59.1575,-0.44632663764059544,g1_to_g2
ZNF350,ZNF613,59.1575,-0.3369928700849414,g2_to_g1
ZNF613,ZNF382,38.1721,-0.12044728919863701,g1_to_g2
ZNF382,ZNF613,38.1721,-0.3988912208005786,g2_to_g1
ZNF613,ZNF567,39.73755,-0.36627496778964996,g1_to_g2
ZNF567,ZNF613,39.73755,-0.7143215341493487,g2_to_g1
DCUN1D4,DCUN1D1,27.3212,-0.08382851630449295,g1_to_g2
DCUN1D1,DCUN1D4,27.3212,1.3912903862074018,g2_to_g1
DCUN1D4,DCUN1D5,62.68135,-0.828478030860424,g1_to_g2
DCUN1D5,DCUN1D4,62.68135,-1.8011802835389972,g2_to_g1
ZNF350,ZNF382,36.7939,-0.3855168782174587,g1_to_g2
ZNF382,ZNF350,36.7939,0.12181871943175793,g2_to_g1
ZNF350,ZNF567,36.65065,-0.8286209851503372,g1_to_g2
ZNF567,ZNF350,36.65065,0.3017727490514517,g2_to_g1
SH2B1,SH2B2,38.78215,0.642920732498169,g2_to_g1
ATL1,GBP3,21.87855,1.1798638701438904,g1_to_g2
GBP3,ATL1,21.87855,0.48090294003486633,g2_to_g1
ATL1,GBP1,21.23595,0.08872850611805916,g1_to_g2
GBP1,ATL1,21.23595,-0.15978800877928734,g2_to_g1
ATL1,GBP5,20.8167,0.22062036395072937,g1_to_g2
GBP5,ATL1,20.8167,-0.18695887550711632,g2_to_g1
ATL1,ATL2,63.83435,-1.1858126521110535,g1_to_g2
ATL2,ATL1,63.83435,-0.5955216288566589,g2_to_g1
ATL1,GBP2,20.38235,0.029786735773086548,g1_to_g2
GBP2,ATL1,20.38235,-0.7735705077648163,g2_to_g1
TET3,TET1,24.0425,0.40033429861068726,g2_to_g1
ACAD9,IVD,28.6155,0.31472232192754745,g1_to_g2
IVD,ACAD9,28.6155,1.5271783508360386,g2_to_g1
ACAD9,ACADS,29.67555,-1.6188504248857498,g1_to_g2
ACADS,ACAD9,29.67555,-1.0379270277917385,g2_to_g1
ACAD9,GCDH,23.55515,-0.4554142552660778,g1_to_g2
GCDH,ACAD9,23.55515,0.483270350843668,g2_to_g1
ACAD9,ACAD8,24.1197,-0.665684450417757,g1_to_g2
ACAD8,ACAD9,24.1197,-0.07552885264158249,g2_to_g1
ACAD9,ACADM,26.9028,-0.354525551199913,g1_to_g2
ACADM,ACAD9,26.9028,-0.1695222444832325,g2_to_g1
ACAD9,ACADL,22.63135,-0.09535078331828117,g1_to_g2
DNM3,DNM1,79.7916,0.569017730653286,g2_to_g1
DNM1L,DNM1,38.9996,-0.9361814633011818,g2_to_g1
AKT1,AKT3,82.3776,0.0020906664431095123,g1_to_g2
AKT3,AKT1,82.3776,1.0207557305693626,g2_to_g1
AKT1,PRKCD,33.4887,-0.5869102030992508,g1_to_g2
PRKCD,AKT1,33.4887,-0.7701139822602272,g2_to_g1
AKT1,PRKCQ,34.1227,-1.2560993880033493,g1_to_g2
PRKCQ,AKT1,34.1227,0.13417915254831314,g2_to_g1
AKT1,AKT2,81.37365,0.7565240878611803,g1_to_g2
AKT2,AKT1,81.37365,-0.8518731370568275,g2_to_g1
AKT1,PDPK1,25.6205,0.3460685573518276,g1_to_g2
PDPK1,AKT1,25.6205,1.1084586009383202,g2_to_g1
SPOCK2,SPOCK1,45.20485,-0.2977103292942047,g1_to_g2
ZBTB16,ZBTB32,27.60635,0.08556221425533295,g1_to_g2
ZBTB32,ZBTB16,27.60635,-0.5551828742027283,g2_to_g1
ELL,ELL3,24.98165,2.6140853613615036,g2_to_g1
ELL2,ELL3,25.30465,-0.30291648209095,g2_to_g1
EZR,RDX,76.8183,0.4718600306659937,g1_to_g2
RDX,EZR,76.8183,-0.3837204754818231,g2_to_g1
ESR1,ESRRG,30.5262,-0.1465577930212021,g1_to_g2
ESRRG,ESR1,30.5262,1.1139862723648548,g2_to_g1
DHX58,IFIH1,35.5328,-0.4108949676156044,g1_to_g2
IFIH1,DHX58,35.5328,-1.8125552623532712,g2_to_g1
DHX58,RIGI,27.09365,-0.07521086558699608,g1_to_g2
SLC35B4,SLC35B3,20.9188,1.5657690912485123,g1_to_g2
SLC35B3,SLC35B4,20.9188,-0.06648525968194008,g2_to_g1
SLCO3A1,SLCO1B1,29.27015,0.0,g2_to_g1
ZNF786,ZNF445,24.39845,-2.096611898392439,g1_to_g2
ZNF445,ZNF786,24.39845,-1.1716210171580315,g2_to_g1
PDIA4,PDIA3,36.36505,-0.2367932265624404,g1_to_g2
PDIA3,PDIA4,36.36505,0.08040361106395721,g2_to_g1
PLEKHF1,PLEKHF2,52.44205,-1.349169299006462,g1_to_g2
PLEKHF2,PLEKHF1,52.44205,0.9385193660855293,g2_to_g1
PLAGL1,PLAG1,44.30215,-0.5300661772489548,g1_to_g2
PLAG1,PLAGL1,44.30215,0.12382812052965164,g2_to_g1
MDK,PTN,42.0725,-0.7200458534061909,g2_to_g1
MAST2,DMPK,20.387,-1.5898709297180176,g2_to_g1
SGK3,DMPK,20.1933,0.4229609966278076,g2_to_g1
SGK1,DMPK,20.07305,-0.5407766699790955,g2_to_g1
PIK3CG,PIK3CB,31.03805,0.16914287209510803,g1_to_g2
PIK3CB,PIK3CG,31.03805,-0.36575427651405334,g2_to_g1
PIK3CG,PIK3C2A,20.78275,0.8609065632335842,g1_to_g2
PIK3C2A,PIK3CG,20.78275,-1.443611741065979,g2_to_g1
PIK3CG,PIK3CD,31.6168,0.3950849436223507,g1_to_g2
PIK3CD,PIK3CG,31.6168,0.1502869725227356,g2_to_g1
PIK3CG,PIK3CA,32.26595,0.43801766633987427,g1_to_g2
PIK3CA,PIK3CG,32.26595,0.3438127338886261,g2_to_g1
PIK3CG,PIK3C2B,21.72795,-0.5318554043769836,g1_to_g2
PIK3C2B,PIK3CG,21.72795,-2.2221943140029907,g2_to_g1
NANOS1,NANOS3,21.1508,-1.123173527419567,g1_to_g2
CEP170B,CEP170,32.31655,-1.1886436864733696,g1_to_g2
CEP170,CEP170B,32.31655,-0.13296188414096832,g2_to_g1
RECQL,WRN,20.04045,-0.564304237253964,g1_to_g2
WRN,RECQL,20.04045,-0.11402327939867973,g2_to_g1
RECQL,BLM,25.61065,-0.4535069167613983,g1_to_g2
BLM,RECQL,25.61065,-1.7471575140953064,g2_to_g1
C1RL,HP,20.0982,-0.21289413422346115,g2_to_g1
C1S,HP,22.3243,-0.21289413422346115,g2_to_g1
DENND4A,DENND4B,41.5106,-0.4344511181116104,g1_to_g2
DENND4B,DENND4A,41.5106,0.6919210962951183,g2_to_g1
PSKH1,PSKH2,60.2141,-0.020837610587477684,g2_to_g1
STK11,PSKH2,21.5902,-0.020837610587477684,g2_to_g1
CAMK2D,PSKH2,22.81525,-0.020837610587477684,g2_to_g1
SIN3B,SIN3A,51.45145,-0.2373128518811427,g1_to_g2
SIN3A,SIN3B,51.45145,0.06375918257981539,g2_to_g1
GOLT1B,GOLT1A,54.8419,-0.0832824376411736,g1_to_g2
UBE2D2,UBE2E1,56.9243,-1.4684682339429855,g1_to_g2
UBE2E1,UBE2D2,56.9243,-0.566977009177208,g2_to_g1
UBE2D2,UBE2Q2,21.7796,-0.8205168172717094,g1_to_g2
UBE2Q2,UBE2D2,21.7796,-0.16752080991864204,g2_to_g1
UBE2D2,UBE2E2,54.767,-1.1084460020065308,g1_to_g2
UBE2E2,UBE2D2,54.767,-3.0352602154016495,g2_to_g1
FABP5,FABP4,50.9428,-0.055489144288003445,g1_to_g2
FABP4,FABP5,50.9428,1.0769282206892967,g2_to_g1
FABP5,CRABP2,32.971,0.8204167410731316,g1_to_g2
CRABP2,FABP5,32.971,-0.5657505765557289,g2_to_g1
FABP5,FABP9,50.1936,-0.22770849615335464,g1_to_g2
FABP5,RBP1,23.09455,-0.06289353873580694,g1_to_g2
FABP5,FABP3,49.2565,1.2784821055829525,g1_to_g2
FABP3,FABP5,49.2565,-0.6110760942101479,g2_to_g1
FABP5,PMP2,56.1869,9.935910057276487,g1_to_g2
FABP5,FABP12,49.4709,-0.07519915793091059,g1_to_g2
ABCC8,CFTR,22.5008,-0.6196606010198593,g2_to_g1
ABCC10,CFTR,23.14975,0.35120202600955963,g2_to_g1
ABCC5,CFTR,23.3167,-0.6196606010198593,g2_to_g1
PDP1,PDP2,48.7832,-0.3532550483942032,g1_to_g2
PDP2,PDP1,48.7832,-1.5219857171177864,g2_to_g1
CACNB3,CACNB4,63.8271,-1.1742426473647356,g1_to_g2
CACNB4,CACNB3,63.8271,-0.37742025405168533,g2_to_g1
CACNB3,CACNB1,53.6454,-1.0244114995002747,g1_to_g2
CACNB1,CACNB3,53.6454,0.7601742669939995,g2_to_g1
TOGARAM1,TOGARAM2,25.11225,0.2726687118411064,g1_to_g2
SFXN4,SFXN5,23.0433,-0.7115484774112701,g1_to_g2
SFXN5,SFXN4,23.0433,-0.14748290926218033,g2_to_g1
PPFIBP2,PPFIA4,20.48855,0.1389999696984887,g1_to_g2
PPFIA4,PPFIBP2,20.48855,-0.1649898011237383,g2_to_g1
PPFIA1,PPFIBP2,20.62305,-0.4045342653989792,g2_to_g1
PPFIBP2,PPFIA3,20.6813,-0.06307408772408962,g1_to_g2
GOLGA8N,GOLGA8O,99.6835,-0.1532321786507964,g2_to_g1
GOLGA8B,GOLGA8O,67.72965,-0.1532321786507964,g2_to_g1
GOLGA8A,GOLGA8O,67.8917,-0.1532321786507964,g2_to_g1
TRAF4,TRAF5,27.2648,1.2810927852988243,g1_to_g2
TRAF5,TRAF4,27.2648,0.37913715094327927,g2_to_g1
TRAF4,TRAF6,23.45155,-0.12041248753666878,g1_to_g2
TRAF6,TRAF4,23.45155,1.308488391339779,g2_to_g1
P2RY8,F2RL3,26.2338,0.5151512771844864,g2_to_g1
GPR35,F2RL3,22.45955,-0.36823736131191254,g2_to_g1
FUBP1,NOVA1,20.6223,-0.41778068244457245,g2_to_g1
CIB2,CHP1,25.6657,3.218316063284874,g1_to_g2
CHP1,CIB2,25.6657,-0.07846313714981079,g2_to_g1
CIB2,CIB1,37.0412,-1.0382918007671833,g1_to_g2
CIB1,CIB2,37.0412,-0.854883223772049,g2_to_g1
CIB2,TESC,22.5461,0.14311031997203827,g1_to_g2
TESC,CIB2,22.5461,-0.13717611879110336,g2_to_g1
CIB2,CIB3,61.4973,-0.32340700924396515,g1_to_g2
PRDX3,PRDX6,24.27455,0.5404719263315201,g1_to_g2
PRDX6,PRDX3,24.27455,0.391146183013916,g2_to_g1
PRDX3,PRDX1,55.37455,-0.4190295338630676,g1_to_g2
PRDX1,PRDX3,55.37455,0.6788959503173828,g2_to_g1
SAMD9,SAMD9L,59.88035,-0.4142388580366969,g1_to_g2
SAMD9L,SAMD9,59.88035,-0.16139724664390087,g2_to_g1
CSH1,CSHL1,91.128,-0.12878147512674332,g2_to_g1
GRK5,RSKR,22.3233,-0.38398952037096024,g1_to_g2
GRK5,GRK7,42.3891,0.6253340551629663,g1_to_g2
RND1,RND3,59.2814,-0.08897550962865353,g1_to_g2
RND3,RND1,59.2814,0.6271473914384842,g2_to_g1
RND1,RHOH,26.72865,0.3381761945784092,g1_to_g2
RHOH,RND1,26.72865,-0.3168096989393234,g2_to_g1
RND1,RND2,51.42225,1.4963446483016014,g1_to_g2
RND1,RHOV,26.92505,-0.4298752248287201,g1_to_g2
RND1,RHOC,39.8651,-0.6488906219601631,g1_to_g2
RHOC,RND1,39.8651,-0.5443798750638962,g2_to_g1
RND1,RHOBTB2,20.469105,-0.6753243505954742,g1_to_g2
RHOBTB2,RND1,20.469105,0.2652406245470047,g2_to_g1
RND1,RHOF,32.57885,-0.20464028231799603,g1_to_g2
RHOF,RND1,32.57885,3.79347325861454,g2_to_g1
RND1,RAC1,36.64695,-0.7752596363425255,g1_to_g2
RAC1,RND1,36.64695,-0.9077899903059006,g2_to_g1
RND1,RAC3,36.64695,0.17835330963134766,g1_to_g2
RAC3,RND1,36.64695,0.3691253811120987,g2_to_g1
CDC42,RND1,35.32005,0.9321816116571426,g2_to_g1
ADCY3,ADCY6,33.65415,-0.47725098580121994,g2_to_g1
PANK1,PANK3,71.12975,-1.5059910044074059,g1_to_g2
PANK3,PANK1,71.12975,0.44914576411247253,g2_to_g1
FPR1,GPR33,27.24965,-0.04136182181537151,g2_to_g1
C3AR1,GPR33,25.38845,-0.04136182181537151,g2_to_g1
SEMA3E,SEMA4C,26.7761,-0.7663406580686569,g1_to_g2
SEMA4C,SEMA3E,26.7761,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA6C,20.9355,-0.4240391254425049,g1_to_g2
SEMA6C,SEMA3E,20.9355,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA4A,24.7416,-0.4707314223051071,g1_to_g2
SEMA4A,SEMA3E,24.7416,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA3G,50.35425,-0.8676534295082092,g1_to_g2
SEMA3G,SEMA3E,50.35425,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA7A,23.31175,0.6040928512811661,g1_to_g2
SEMA7A,SEMA3E,23.31175,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA3B,44.63245,1.1472248551435769,g1_to_g2
SEMA3E,SEMA3F,42.9505,-0.14863184094429016,g1_to_g2
SEMA3E,SEMA4F,25.11355,-0.755952775478363,g1_to_g2
SEMA4F,SEMA3E,25.11355,-0.10092206671833992,g2_to_g1
SEMA3E,SEMA6B,22.95625,-0.2271883124485612,g1_to_g2
SEMA3E,SEMA6D,22.00065,-0.15170741826295853,g1_to_g2
SEMA3E,SEMA4B,26.21745,-0.9636590778827667,g1_to_g2
SEMA4B,SEMA3E,26.21745,-0.10092206671833992,g2_to_g1
DMBT1,CD5L,25.71062,-0.09887994162272662,g1_to_g2
PCGF3,PCGF2,29.91665,-1.3739476799964905,g1_to_g2
PCGF2,PCGF3,29.91665,0.31308821588754654,g2_to_g1
PCGF3,RNF2,21.6807,0.6749336495995522,g1_to_g2
RNF2,PCGF3,21.6807,0.5156621411442757,g2_to_g1
CLN8,TLCD3B,20.3665,-0.4202123135328293,g2_to_g1
MORN3,RSPH10B2,22.061765,-0.8356274031102657,g2_to_g1
STX2,STX19,26.80695,-0.7035896927118301,g2_to_g1
STX11,STX19,36.8384,0.5690767616033554,g2_to_g1
NSUN3,NSUN4,31.60845,0.6537231365218759,g1_to_g2
NSUN4,NSUN3,31.60845,1.2857954129576683,g2_to_g1
SLCO3A1,SLCO5A1,31.95805,-0.9742325693368912,g2_to_g1
CYB5R1,CYB5R2,54.8699,0.6771661937236786,g2_to_g1
CYB5RL,CYB5R2,24.81195,-0.943623274564743,g2_to_g1
SLC16A6,SLC16A11,23.44285,-0.4197089523077011,g1_to_g2
SLC16A6,SLC16A4,25.1805,-0.7632909789681435,g1_to_g2
SLC16A6,SLC16A1,27.1887,0.4632858354598284,g1_to_g2
SLC16A1,SLC16A6,27.1887,0.18821625411510468,g2_to_g1
FXYD3,FXYD2,26.64575,-0.5314904525876045,g1_to_g2
FXYD2,FXYD3,26.64575,-0.10231230594217777,g2_to_g1
FXYD3,FXYD6,31.9298,-0.29517920315265656,g1_to_g2
RHOH,RND3,30.33535,-0.08897550962865353,g1_to_g2
RND3,RHOH,30.33535,-0.7435983680188656,g2_to_g1
RHOH,RND2,30.85085,-0.6973132267594337,g1_to_g2
RHOH,RHOV,35.997,-2.268459290266037,g1_to_g2
RHOH,RHOC,35.9385,-0.16056759655475616,g1_to_g2
RHOC,RHOH,35.9385,-0.23400935158133507,g2_to_g1
RHOH,RHOBTB2,21.1556,1.2187224924564362,g1_to_g2
RHOBTB2,RHOH,21.1556,-0.0003721974790096283,g2_to_g1
RHOH,RHOF,30.4236,0.29228341579437256,g1_to_g2
RHOF,RHOH,30.4236,-1.8712876103818417,g2_to_g1
RHOH,RAC1,38.6426,1.2444430366158485,g1_to_g2
RAC1,RHOH,38.6426,-0.5395601652562618,g2_to_g1
RHOH,RAC3,38.6426,-0.09777216613292694,g1_to_g2
RAC3,RHOH,38.6426,1.6073437668383121,g2_to_g1
CDC42,RHOH,40.3141,0.8055969215929508,g2_to_g1
ARHGAP17,ARHGAP44,46.09045,-1.0021967068314552,g2_to_g1
GPR150,AVPR1B,22.38065,-0.027895167469978333,g1_to_g2
GPR150,OXTR,22.66805,-1.213955134153366,g1_to_g2
OTULINL,OTULIN,33.8994,0.7924246191978455,g1_to_g2
OTULIN,OTULINL,33.8994,1.384210530668497,g2_to_g1
DHX40,DHX37,25.99085,2.1368047297000885,g2_to_g1
DHX34,DHX37,20.9573,0.5497792065143585,g2_to_g1
PPP1R13B,TP53BP2,48.2203,-0.4081577658653259,g1_to_g2
TP53BP2,PPP1R13B,48.2203,0.7671073228120804,g2_to_g1
NPIPB3,NPIPB15,34.55525,-2.35062812268734,g2_to_g1
NPIPB4,NPIPB15,46.135,-0.02321365475654602,g2_to_g1
NPIPB5,NPIPB15,47.41325,-1.0096556395292282,g2_to_g1
NPIPA1,NPIPB15,55.4921,0.1384899765253067,g2_to_g1
NPIPA7,NPIPB15,56.1312,-0.6274898499250412,g2_to_g1
NPIPA8,NPIPB15,56.1312,0.5951027423143387,g2_to_g1
CASP3,CASP10,23.20845,0.9735405333340168,g1_to_g2
CASP10,CASP3,23.20845,-0.18543122173286974,g2_to_g1
CASP1,CASP3,23.73285,-1.195097178220749,g2_to_g1
CASP3,CASP9,27.6642,0.8288007602095604,g1_to_g2
CASP9,CASP3,27.6642,0.8547116816043854,g2_to_g1
CASP3,CASP8,29.05875,0.5284706801176071,g1_to_g2
CASP8,CASP3,29.05875,-1.628827065229416,g2_to_g1
ABCC8,ABCC12,25.6565,-0.16487972997128963,g2_to_g1
ABCC10,ABCC12,27.2779,-0.16487972997128963,g2_to_g1
ABCC5,ABCC12,42.8803,-0.16487972997128963,g2_to_g1
MTFR1L,MTFR1,25.38925,-0.027881979942321777,g1_to_g2
MTFR1,MTFR1L,25.38925,-0.366969658061862,g2_to_g1
YWHAZ,SFN,70.59085,0.04219883680343628,g1_to_g2
SFN,YWHAZ,70.59085,0.7276126444339752,g2_to_g1
YWHAZ,YWHAQ,79.5918,1.0054401233792305,g1_to_g2
YWHAQ,YWHAZ,79.5918,0.45301613211631775,g2_to_g1
TAF11,TAF11L11,57.27055,-0.17346686869859695,g1_to_g2
TAF11,TAF11L3,55.3126,-0.15797539800405502,g1_to_g2
TAF11,TAF11L13,56.2916,-0.039718965301290154,g1_to_g2
TAF11,TAF11L8,55.8021,-0.8740142080932856,g1_to_g2
TAF11,TAF11L12,58.4021,-0.03624387085437775,g1_to_g2
TAF11,TAF11L14,55.45745,-0.03147251345217228,g1_to_g2
TAF11,TAF11L6,55.8021,-0.19378599524497986,g1_to_g2
TAF11,TAF11L4,56.2916,-0.11216075718402863,g1_to_g2
TAF11,LINC02218,59.71805,-0.19115597382187843,g1_to_g2
SEMA4C,SEMA6D,21.32445,-0.15170741826295853,g2_to_g1
SEMA6C,SEMA6D,38.43855,-0.15170741826295853,g2_to_g1
SEMA4A,SEMA6D,20.66345,-0.15170741826295853,g2_to_g1
SEMA3G,SEMA6D,21.33365,-0.15170741826295853,g2_to_g1
SEMA4B,SEMA6D,22.2241,-0.15170741826295853,g2_to_g1
AACS,ACSM4,20.8795,-0.05037918081507087,g1_to_g2
VIPR1,ADCYAP1R1,46.92555,-0.12812970206141472,g1_to_g2
VIPR1,PTH2R,33.45315,-0.5533872321248055,g1_to_g2
VIPR1,CRHR1,28.0467,-0.08754583715926856,g1_to_g2
VIPR1,GLP1R,37.6103,-0.4517480283975601,g1_to_g2
DHX34,TDRD9,20.3806,1.2582131922245026,g2_to_g1
PITPNA,PITPNM1,29.29915,-0.30125147104263306,g1_to_g2
PITPNM1,PITPNA,29.29915,-0.28195369988679886,g2_to_g1
PITPNA,PITPNM2,27.33673,0.08693415485322475,g1_to_g2
PITPNM2,PITPNA,27.33673,0.3158252313733101,g2_to_g1
PITPNA,PITPNC1,35.92925,-0.10637316852807999,g1_to_g2
PITPNC1,PITPNA,35.92925,-0.2774953916668892,g2_to_g1
SLC35A1,SLC35A4,21.4909,-0.4042502222582698,g1_to_g2
SLC35A4,SLC35A1,21.4909,0.29161670431494713,g2_to_g1
GYPE,GYPA,53.58975,-0.05903024459257722,g1_to_g2
PAQR7,PAQR5,25.75405,-0.16845066845417023,g1_to_g2
PAQR7,PAQR6,26.95675,0.18323957920074463,g1_to_g2
PAQR6,PAQR7,26.95675,-0.15624446421861649,g2_to_g1
PAQR7,ADIPOR1,20.83815,0.7628827691078186,g1_to_g2
ADIPOR1,PAQR7,20.83815,-0.07860984746366739,g2_to_g1
HAS3,HAS2,69.5023,-0.1196834184229374,g1_to_g2
IL6ST,IL31RA,23.3827,0.5934999063611031,g1_to_g2
RARS2,RARS1,25.96205,-1.1409590989351273,g1_to_g2
IRAK3,IRAK4,23.68835,0.6108261942863464,g1_to_g2
IRAK4,IRAK3,23.68835,-1.0259947776794434,g2_to_g1
MEX3D,MEX3B,48.7448,-0.5903585776686668,g1_to_g2
APOA4,APOA5,23.3958,-0.14182687178254128,g2_to_g1
APOA1,APOA5,20.72815,-0.14182687178254128,g2_to_g1
APOA4,APOA1,21.0064,1.0136583745479584,g1_to_g2
APOA1,APOA4,21.0064,-0.11260208114981651,g2_to_g1
LGALS9,LGALS7,22.88215,-0.09068461135029793,g2_to_g1
LGALS8,LGALS7,23.6419,-0.09068461135029793,g2_to_g1
SLC11A2,SLC11A1,62.29235,-0.059726983308792114,g1_to_g2
SLC11A1,SLC11A2,62.29235,-0.6918146777898073,g2_to_g1
SEC22C,SEC22A,40.3296,1.2240803427994251,g1_to_g2
SEC22A,SEC22C,40.3296,-0.27117668092250824,g2_to_g1
FAAH2,FAAH,21.6409,-1.1497622206807137,g1_to_g2
FAAH,FAAH2,21.6409,0.14952437579631805,g2_to_g1
TMEM63C,TMEM63A,38.80965,0.8467528037726879,g1_to_g2
TMEM63A,TMEM63C,38.80965,1.4145679324865341,g2_to_g1
KIF2C,KIF2A,53.6509,0.17411413043737411,g1_to_g2
KIF2A,KIF2C,53.6509,0.38986046612262726,g2_to_g1
TCEAL9,TCEAL7,41.1923,-0.19721227139234543,g2_to_g1
SIK3,TSSK6,21.30828,1.4173588193953037,g1_to_g2
TSSK6,SIK3,21.30828,0.36496368423104286,g2_to_g1
SIK3,SNRK,20.3765,-0.7979360669851303,g1_to_g2
SNRK,SIK3,20.3765,1.879964355379343,g2_to_g1
SIK3,SIK2,30.77635,0.4344208091497421,g1_to_g2
SIK2,SIK3,30.77635,0.3381449021399021,g2_to_g1
SIK3,TSSK1B,21.422605,-0.08697065082378685,g1_to_g2
SIK3,NUAK2,20.0924,-0.8675850033760071,g1_to_g2
NUAK2,SIK3,20.0924,-0.5893226824700832,g2_to_g1
SIK3,NUAK1,20.1899,-0.26048942538909614,g1_to_g2
NUAK1,SIK3,20.1899,0.10156959667801857,g2_to_g1
SIK3,PRKAA2,22.8785,-0.15967293083667755,g1_to_g2
SIK3,NIM1K,21.77305,-0.6021716147661209,g1_to_g2
SIK3,TSSK3,21.862855,-0.6626889714971185,g1_to_g2
SLC7A5,SLC7A13,28.90535,-0.09612212143838406,g2_to_g1
DOCK11,DOCK6,30.82645,-0.4030257984995842,g1_to_g2
DOCK6,DOCK11,30.82645,-0.3845047801733017,g2_to_g1
DOCK11,DOCK10,49.859,0.7765719294548035,g1_to_g2
DOCK10,DOCK11,49.859,-0.36191000044345856,g2_to_g1
IRF5,IRF7,23.40495,-0.9453745298087597,g1_to_g2
IRF7,IRF5,23.40495,0.8077609241008759,g2_to_g1
IRF5,IRF8,29.192,1.9100896418094635,g1_to_g2
IRF8,IRF5,29.192,0.8148252069950104,g2_to_g1
IRF5,IRF4,26.4339,0.32745086401700974,g1_to_g2
IRF4,IRF5,26.4339,-0.08605971559882164,g2_to_g1
IRF5,IRF6,48.22485,0.7236084938049316,g1_to_g2
IRF6,IRF5,48.22485,-0.0026628822088241577,g2_to_g1
CA6,CA13,32.4923,0.25490474700927734,g2_to_g1
CA2,CA13,60.15415,-0.35400626063346863,g2_to_g1
CA1,CA13,59.65605,-0.20862355828285217,g2_to_g1
CA14,CA13,33.24235,1.2897641956806183,g2_to_g1
CA7,CA13,52.85245,0.4003373682498932,g2_to_g1
CAP1,CAP2,62.8154,-0.019058827310800552,g2_to_g1
NIPAL2,NIPA2,25.05765,0.004951834678649902,g1_to_g2
NIPA2,NIPAL2,25.05765,1.0241491943597794,g2_to_g1
NIPAL2,NIPAL3,42.36805,-0.175600565969944,g1_to_g2
NIPAL3,NIPAL2,42.36805,0.23372791707515717,g2_to_g1
SLC1A6,SLC1A2,44.11585,-0.1279900223016739,g1_to_g2
SLC1A2,SLC1A6,44.11585,-0.06922934134490788,g2_to_g1
SLC1A6,SLC1A7,46.44185,-0.10519356280565262,g1_to_g2
SLC1A6,SLC1A1,48.77915,-0.23215198516845703,g1_to_g2
SLC1A6,SLC1A4,41.4587,0.04248388856649399,g1_to_g2
SLC1A4,SLC1A6,41.4587,-0.06922934134490788,g2_to_g1
SLC1A6,SLC1A5,39.29305,-0.6879969984292984,g1_to_g2
SLC1A5,SLC1A6,39.29305,-0.06922934134490788,g2_to_g1
CA2,CA6,32.982,-1.1875840686261654,g1_to_g2
CA6,CA2,32.982,-0.7723687589168549,g2_to_g1
CA2,CA4,29.6154,-0.03349349647760391,g1_to_g2
CA2,CA1,59.88505,0.0,g1_to_g2
CA1,CA2,59.88505,0.5072372853755951,g2_to_g1
