dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
OXTR,GNRHR,23.88275,0.5322679281234741,g2_to_g1,0.44374626874923706,
MOB3A,MOB2,30.85665,-0.580093264579773,g1_to_g2,0.1639922857284546,
MOB2,MOB3A,30.85665,0.4766039252281189,g2_to_g1,-1.2404122352600098,
MOB3A,MOB3C,72.9796,-0.7299236804246902,g1_to_g2,-0.241596981883049,
MOB3C,MOB3A,72.9796,0.41219794750213623,g2_to_g1,-1.2404122352600098,
CIB1,TESC,22.2941,-0.10671871900558472,g1_to_g2,0.5724269151687622,
CIB1,CIB3,39.687,0.004594698548316956,g1_to_g2,-0.17245744168758392,
PCSK4,PCSK1,38.72685,0.2639434337615967,g1_to_g2,-0.6081282496452332,
CYTH2,FBXO8,22.2822,0.28145115822553635,g2_to_g1,-0.35988014936447144,
MSI1,HNRNPA3,28.66205,1.484001636505127,g1_to_g2,-1.2522109746932983,
HNRNPA3,MSI1,28.66205,-0.49775825440883636,g2_to_g1,0.5802325010299683,
SRSF9,SRSF4,29.4713,0.973761647939682,g1_to_g2,-0.8223227262496948,
SRSF4,SRSF9,29.4713,1.2425387352705002,g2_to_g1,-0.1679563969373703,
SRSF9,SRSF3,32.39845,-1.4064691364765167,g1_to_g2,1.225334644317627,
SRSF3,SRSF9,32.39845,0.39445021748542786,g2_to_g1,-0.1679563969373703,
COL16A1,COL21A1,20.43755,-0.11658798158168793,g2_to_g1,0.2314935177564621,
GOLGA6L9,GOLGA6L10,90.11015,-1.1656420230865479,g2_to_g1,0.19701063632965088,
GOLGA6L9,GOLGA6L6,23.285,-0.0004957243800163269,g1_to_g2,-0.0365392304956913,
GOLGA6L9,GOLGA6L22,23.00615,0.0005895178765058517,g1_to_g2,-0.02247060276567936,
AGBL5,AGBL4,23.37555,-1.380234181880951,g1_to_g2,0.7880039811134338,
KLF10,SP5,21.8305,-0.01214475929737091,g1_to_g2,-0.17369931936264038,
SP5,KLF10,21.8305,1.6752147674560547,g2_to_g1,-0.5844204425811768,
OXCT1,OXCT2,74.06045,-1.2112631499767303,g1_to_g2,0.3682233393192291,
OXCT2,OXCT1,74.06045,-0.9895476698875427,g2_to_g1,0.48317617177963257,
PLEKHA5,PLEKHA7,31.963,0.5043744146823883,g1_to_g2,0.41371849179267883,
PLEKHA5,PLEKHA6,26.18685,-1.1875118613243103,g1_to_g2,0.6068143844604492,
ZSCAN5C,ZNF496,20.83035,-0.8344086725264788,g1_to_g2,0.01922503300011158,
ZNF496,ZSCAN5C,20.83035,-0.0017597749829292297,g2_to_g1,-0.04055740684270859,
ZSCAN5C,ZNF446,20.13215,-1.0504708290100098,g1_to_g2,0.48569488525390625,
ZNF446,ZSCAN5C,20.13215,-0.0012872517108917236,g2_to_g1,-0.04055740684270859,
ZSCAN5C,ZNF18,24.3689,0.11073319613933563,g1_to_g2,-0.31422746181488037,
ZNF18,ZSCAN5C,24.3689,-0.00010013207793235779,g2_to_g1,-0.04055740684270859,
ZSCAN5C,ZSCAN29,20.415,1.1269414722919464,g1_to_g2,-0.42898187041282654,
ZSCAN29,ZSCAN5C,20.415,-0.0008288994431495667,g2_to_g1,-0.04055740684270859,
KIF7,KIF21B,21.09155,-0.5663403123617172,g1_to_g2,0.6502274870872498,
KIF21B,KIF7,21.09155,0.4468649625778198,g2_to_g1,-0.05705541372299194,
RBM6,RBM5,26.25655,-0.04031231999397278,g1_to_g2,0.39838311076164246,
RBM5,RBM6,26.25655,1.0081590563058853,g2_to_g1,-0.8410350680351257,
NLRP3,NLRP11,21.86745,-0.003146849572658539,g2_to_g1,-0.11042627692222595,
DBT,DLAT,22.62675,0.15589145570993423,g1_to_g2,-0.09258326888084412,
DLAT,DBT,22.62675,0.6157120196148753,g2_to_g1,-0.6258721947669983,
FGFR1,PDGFRA,24.2302,0.21575959026813507,g2_to_g1,-0.3339584469795227,
VN1R1,VN1R4,39.39275,0.002152435015887022,g2_to_g1,-0.009118294343352318,
PHLDA1,PHLDA2,28.1254,1.0307557582855225,g1_to_g2,-0.02604687213897705,
PHLDA2,PHLDA1,28.1254,1.2463651895523071,g2_to_g1,-1.3757901191711426,
PHLDA1,PHLDA3,34.73205,1.6339008510112762,g1_to_g2,-0.3029150664806366,
PHLDA3,PHLDA1,34.73205,1.940329909324646,g2_to_g1,-1.3757901191711426,
TCF23,MSC,21.9127,-0.0374373197555542,g1_to_g2,-0.6440975666046143,
MSC,TCF23,21.9127,-0.002869933843612671,g2_to_g1,-0.1787172555923462,
SLC5A6,SLC5A9,20.08535,0.2559095621109009,g1_to_g2,0.4641854763031006,
SLC5A6,SLC5A10,21.14225,-0.07406836748123169,g1_to_g2,0.612088143825531,
SOX8,SOX7,22.16955,-0.9775992780923843,g1_to_g2,1.1696677207946777,
SOX7,SOX8,22.16955,0.30537863075733185,g2_to_g1,0.170240119099617,
SOX8,SOX2,24.01545,-0.38320495188236237,g1_to_g2,0.07166658341884613,
SOX2,SOX8,24.01545,-0.12426301464438438,g2_to_g1,0.170240119099617,
SOX8,SOX17,23.28805,-0.0018811970949172974,g1_to_g2,-0.07884366065263748,
SOX17,SOX8,23.28805,0.10841356217861176,g2_to_g1,0.170240119099617,
C1QL2,C1QTNF8,20.4946,0.0056537240743637085,g2_to_g1,-0.18910586833953857,
C1QL1,C1QTNF8,21.9638,-0.0015272051095962524,g2_to_g1,-0.18910586833953857,
COL8A2,C1QTNF8,20.21525,0.006080552935600281,g2_to_g1,-0.18910586833953857,
BRDT,BRD2,40.55755,1.4636979699134827,g1_to_g2,-0.5867612361907959,
BRD2,BRDT,40.55755,-0.3129103481769562,g2_to_g1,0.5045008659362793,
ZC3H4,ZC3H8,21.01945,1.3159841895103455,g1_to_g2,-0.509434163570404,
ZC3H8,ZC3H4,21.01945,-0.6762505248188972,g2_to_g1,-0.06727194041013718,
ZC3H4,ZC3H6,34.6632,1.6553839445114136,g1_to_g2,-0.7129250168800354,
ZNF641,ZNF18,20.69095,-1.0333149433135986,g1_to_g2,-0.31422746181488037,
ZNF18,ZNF641,20.69095,0.5953722894191742,g2_to_g1,-0.4549378752708435,
TSSK6,NIM1K,26.8046,0.9519650638103485,g2_to_g1,-0.4380832612514496,
NUAK2,NIM1K,24.2871,-0.01414993405342102,g2_to_g1,-0.4380832612514496,
PRKAA2,NIM1K,24.2205,-0.009214997291564941,g2_to_g1,-0.4380832612514496,
SCML4,SCMH1,35.95355,0.20805776119232178,g1_to_g2,-0.82795250415802,
SCMH1,SCML4,35.95355,-0.012648135423660278,g2_to_g1,-0.23777085542678833,
ITGA7,ITGA10,20.4896,0.018415212631225586,g1_to_g2,-0.6498119235038757,
ITGA7,ITGAV,26.222,0.02204117178916931,g1_to_g2,0.45695722103118896,
ITGAV,ITGA7,26.222,-0.923821640200913,g2_to_g1,0.012163174338638783,
ITGA7,ITGA3,35.88725,0.3256416842341423,g1_to_g2,-0.34634125232696533,
ITGA3,ITGA7,35.88725,1.0815361617133021,g2_to_g1,0.012163174338638783,
ITGA7,ITGA5,26.0257,0.4531433880329132,g1_to_g2,-0.8720737099647522,
ITGA5,ITGA7,26.0257,-0.20745934266597033,g2_to_g1,0.012163174338638783,
ITGA7,ITGA6,45.8303,0.5336370170116425,g1_to_g2,0.255447655916214,
ITGA6,ITGA7,45.8303,0.26689316611737013,g2_to_g1,0.012163174338638783,
CAD,CPS1,42.02135,-0.960033655166626,g1_to_g2,0.48748570680618286,
CPS1,CAD,42.02135,-1.4511915445327759,g2_to_g1,0.7779440879821777,
NKAIN1,NKAIN2,70.36185,-0.4998520463705063,g2_to_g1,-0.13952650129795074,
PPM1K,PPM1N,22.8126,-0.8986369967460632,g1_to_g2,-0.6389808058738708,
PPM1N,PPM1K,22.8126,0.6002107560634613,g2_to_g1,0.32982560992240906,
TPD52,TPD52L1,55.96405,-0.08533090353012085,g2_to_g1,-0.6869047284126282,
SLC30A3,SLC30A2,49.23235,-1.889421433210373,g1_to_g2,1.6365387439727783,
SLC30A3,SLC30A8,41.2413,-1.7865034639835358,g1_to_g2,0.45561423897743225,
KHDRBS1,QKI,31.9178,-0.26920458674430847,g1_to_g2,-0.3428509533405304,
QKI,KHDRBS1,31.9178,-0.6879075951874256,g2_to_g1,-0.020551186054944992,
KHDRBS1,KHDRBS3,51.7325,0.3314492478966713,g1_to_g2,-0.1109033152461052,
KHDRBS1,KHDRBS2,56.8616,-0.22632095217704773,g1_to_g2,0.7094249725341797,
SYTL1,SYTL2,26.04405,0.5325796753168106,g2_to_g1,-0.4462127685546875,
TRIM54,TRIM63,58.79335,-0.0006808564066886902,g1_to_g2,-0.10894479602575302,
H1-7,H1-2,23.6951,0.9012939035892487,g1_to_g2,0.1528397500514984,
H1-2,H1-7,23.6951,-0.0016010291874408722,g2_to_g1,-0.0324888601899147,
HEY2,HES3,20.85925,1.5123348832130432,g1_to_g2,-0.5968060493469238,
HES3,HEY2,20.85925,-0.028363026678562164,g2_to_g1,-0.1154341921210289,
HEY2,HEY1,54.1216,0.587794840335846,g1_to_g2,-0.35169270634651184,
HEY1,HEY2,54.1216,0.16843662410974503,g2_to_g1,-0.1154341921210289,
HEY2,HES1,22.88575,1.1255696415901184,g1_to_g2,-0.5104998350143433,
HES1,HEY2,22.88575,0.2704663649201393,g2_to_g1,-0.1154341921210289,
CITED2,CITED4,24.21695,-1.0970580279827118,g1_to_g2,0.1417005956172943,
CITED4,CITED2,24.21695,-0.8554663956165314,g2_to_g1,0.996681272983551,
KPNA6,KPNA1,81.00585,-0.23905959725379944,g1_to_g2,0.5538656711578369,
KPNA1,KPNA6,81.00585,-1.3324124813079834,g2_to_g1,0.6983467936515808,
FHIP1A,FHIP1B,37.31895,1.4383816123008728,g1_to_g2,0.8809707760810852,
FHIP1B,FHIP1A,37.31895,0.7152084112167358,g2_to_g1,0.663053035736084,
RHOV,RND2,26.792,0.34458044171333313,g1_to_g2,-0.3191181421279907,
RND2,RHOV,26.792,2.0096511840820312,g2_to_g1,-0.992965579032898,
RHOV,RHOC,37.67455,0.6018858104944229,g1_to_g2,-0.3570946455001831,
RHOC,RHOV,37.67455,-0.022000551223754883,g2_to_g1,-0.992965579032898,
RHOV,RHOBTB2,23.29315,1.2746964544057846,g1_to_g2,-0.2193513959646225,
RHOBTB2,RHOV,23.29315,-0.005442380905151367,g2_to_g1,-0.992965579032898,
RHOV,RAC3,48.64495,0.18966814875602722,g1_to_g2,0.1316514015197754,
RAC3,RHOV,48.64495,0.31078284978866577,g2_to_g1,-0.992965579032898,
RHOV,CDC42,48.3117,1.121214896440506,g1_to_g2,-0.31206801533699036,
CDC42,RHOV,48.3117,0.08082878589630127,g2_to_g1,-0.992965579032898,
SCN5A,SCN9A,61.7565,0.205978661775589,g2_to_g1,-0.5453609228134155,
NCOR2,NCOR1,41.8341,-1.0435439944267273,g1_to_g2,0.5823685526847839,
NCOR1,NCOR2,41.8341,0.030837267637252808,g2_to_g1,0.4039956331253052,
DNER,DLL4,22.53365,-0.011800616979598999,g2_to_g1,-0.30307725071907043,
CHAC1,CHAC2,44.72675,0.7717974931001663,g1_to_g2,-0.22668994963169098,
CHAC2,CHAC1,44.72675,-0.3649182617664337,g2_to_g1,0.660342812538147,
DDX20,DDX6,20.68915,0.2657087594270706,g1_to_g2,-0.28438055515289307,
DDX6,DDX20,20.68915,-1.5049485564231873,g2_to_g1,0.9112793803215027,
DDX20,DDX39A,22.22195,2.165318548679352,g1_to_g2,-0.8073572516441345,
DDX39A,DDX20,22.22195,-1.178313434123993,g2_to_g1,0.9112793803215027,
DDX20,EIF4A1,24.26585,2.5973963737487793,g1_to_g2,-1.3768846988677979,
EIF4A1,DDX20,24.26585,-2.216083586215973,g2_to_g1,0.9112793803215027,
RELB,REL,28.47475,1.0374408606439829,g1_to_g2,-1.0082852840423584,
REL,RELB,28.47475,-0.5066788494586945,g2_to_g1,0.17716577649116516,
RELB,RELA,31.5238,-0.2708336412906647,g1_to_g2,-0.1355912685394287,
RELA,RELB,31.5238,1.2892868220806122,g2_to_g1,0.17716577649116516,
WDR5B,PAFAH1B1,24.06505,-3.3408125042915344,g1_to_g2,0.26078635454177856,
PAFAH1B1,WDR5B,24.06505,-0.8783664498478174,g2_to_g1,0.8510878086090088,
WDR5B,SNRNP40,26.2414,-0.8929142951965332,g1_to_g2,-0.5292025804519653,
SNRNP40,WDR5B,26.2414,-0.6575999557971954,g2_to_g1,0.8510878086090088,
ARID1B,ARID1A,49.5771,-0.7288018465042114,g1_to_g2,0.8814747333526611,
ARID1A,ARID1B,49.5771,-2.3237194381654263,g2_to_g1,-0.03211194649338722,
RCN2,SDF4,21.7959,2.5287140011787415,g1_to_g2,-0.777129590511322,
SDF4,RCN2,21.7959,0.7575297653675079,g2_to_g1,-0.5296533107757568,
MROH1,MROH2A,26.6693,0.003019556403160095,g1_to_g2,-0.1854226440191269,
MROH1,MROH5,21.2057,0.8081128597259521,g1_to_g2,-0.5724084377288818,
MYO18A,MYH14,20.3427,0.04965871572494507,g1_to_g2,0.7694979310035706,
MYH14,MYO18A,20.3427,-1.511884868144989,g2_to_g1,-0.08144766092300415,
GNAO1,GNAI3,71.1864,-0.6395029127597809,g1_to_g2,-0.24139681458473206,
GNAI3,GNAO1,71.1864,-2.334435224533081,g2_to_g1,1.1776996850967407,
GNAO1,GNA13,41.6281,0.2663417160511017,g1_to_g2,-0.7085133194923401,
GNA13,GNAO1,41.6281,-0.9955125749111176,g2_to_g1,1.1776996850967407,
EXTL2,EXT1,21.41685,-1.595341980457306,g2_to_g1,0.8404824137687683,
EXTL3,EXT1,27.07915,0.23650044202804565,g2_to_g1,0.8404824137687683,
TNFAIP3,OTUD7B,21.94595,0.618898332118988,g1_to_g2,-0.37862005829811096,
OTUD7B,TNFAIP3,21.94595,0.8892224058508873,g2_to_g1,-0.8126373291015625,
MTMR9,MTMR7,30.86395,-1.2950042188167572,g1_to_g2,1.748092532157898,
MTMR9,MTMR11,21.33075,0.5253628790378571,g1_to_g2,0.3740712106227875,
MTMR11,MTMR9,21.33075,-0.20221930742263794,g2_to_g1,0.8610008955001831,
SLC35B3,SLC35B2,21.1043,-0.3117811977863312,g1_to_g2,-0.32206979393959045,
SLC35B2,SLC35B3,21.1043,1.0735755264759064,g2_to_g1,-0.19435468316078186,
VPS4A,SPAST,29.33775,-1.4634041786193848,g1_to_g2,0.5612146854400635,
SPAST,VPS4A,29.33775,-0.7920153588056564,g2_to_g1,0.16682444512844086,
U2AF2,UHMK1,21.3365,-2.0211254358291626,g1_to_g2,-0.16279137134552002,
UHMK1,U2AF2,21.3365,-0.4363371431827545,g2_to_g1,-0.32117053866386414,
HOXB1,HOXB7,22.2056,-0.000820457935333252,g1_to_g2,-0.04102056473493576,
HOXB7,HOXB1,22.2056,-0.0003358125686645508,g2_to_g1,-0.08548247814178467,
HOXB1,HOXB6,22.581,-0.00105946883559227,g1_to_g2,-0.012315727770328522,
HOXB6,HOXB1,22.581,4.9717724323272705e-05,g2_to_g1,-0.08548247814178467,
HOXB1,HOXB5,21.4712,0.0005622580647468567,g1_to_g2,-0.008660883642733097,
HOXB5,HOXB1,21.4712,0.0003355070948600769,g2_to_g1,-0.08548247814178467,
HOXB1,HOXB4,23.0149,-0.002038107253611088,g1_to_g2,-0.013693242333829403,
HOXB4,HOXB1,23.0149,-0.0002681314945220947,g2_to_g1,-0.08548247814178467,
AQP5,MIP,53.03105,2.4049527049064636,g2_to_g1,-0.41409415006637573,
HOXB2,HOXB6,21.45615,-0.0006389031186699867,g1_to_g2,-0.012315727770328522,
HOXB6,HOXB2,21.45615,-0.000269819051027298,g2_to_g1,-0.04701879248023033,
HOXB2,HOXB3,25.3894,-0.0007770061492919922,g1_to_g2,-0.09581701457500458,
HOXB3,HOXB2,25.3894,-0.000840701162815094,g2_to_g1,-0.04701879248023033,
HOXB2,HOXB8,21.11885,-0.0012514898553490639,g1_to_g2,-0.008937007747590542,
HOXB8,HOXB2,21.11885,-0.0012708790600299835,g2_to_g1,-0.04701879248023033,
HOXB2,HOXB4,23.436,-0.001258116215467453,g1_to_g2,-0.013693242333829403,
HOXB4,HOXB2,23.436,-0.0007657594978809357,g2_to_g1,-0.04701879248023033,
HOXB3,HOXB7,20.78545,-0.0020888224244117737,g1_to_g2,-0.04102056473493576,
HOXB7,HOXB3,20.78545,-0.002089470624923706,g2_to_g1,-0.09581701457500458,
HOXB3,HOXB6,20.3534,-0.0005520405247807503,g1_to_g2,-0.012315727770328522,
HOXB6,HOXB3,20.3534,-0.0006947144865989685,g2_to_g1,-0.09581701457500458,
HOXB3,HOXB5,22.33935,-0.0002099219709634781,g1_to_g2,-0.008660883642733097,
HOXB5,HOXB3,22.33935,-0.002403341233730316,g2_to_g1,-0.09581701457500458,
HOXB3,HOXB8,20.9151,-0.0019205063581466675,g1_to_g2,-0.008937007747590542,
HOXB8,HOXB3,20.9151,-0.0023961737751960754,g2_to_g1,-0.09581701457500458,
HOXB3,HOXB4,22.06485,-0.0011691804975271225,g1_to_g2,-0.013693242333829403,
HOXB4,HOXB3,22.06485,-0.0015983358025550842,g2_to_g1,-0.09581701457500458,
GLS2,GLS,63.59135,-0.7830729782581329,g1_to_g2,0.13615688681602478,
GLS,GLS2,63.59135,-0.2208375334739685,g2_to_g1,-0.41739779710769653,
MAP3K10,MAP3K21,46.51115,-1.0290364921092987,g1_to_g2,0.5743274688720703,
MAP3K21,MAP3K10,46.51115,0.8500043153762817,g2_to_g1,-0.487737238407135,
HYOU1,HSPA1B,24.8423,-0.1614120900630951,g1_to_g2,-0.149601012468338,
HSPA1B,HYOU1,24.8423,-1.8931901305913925,g2_to_g1,1.6718860864639282,
HYOU1,HSPA8,25.7448,0.3009738028049469,g1_to_g2,0.2728153169155121,
HSPA8,HYOU1,25.7448,2.1989229917526245,g2_to_g1,1.6718860864639282,
GOLGA8A,GOLGA8Q,67.72965,0.001741364598274231,g2_to_g1,-0.10311438143253326,
GOLGA6C,GOLGA8Q,51.1272,-0.0023913905024528503,g2_to_g1,-0.10311438143253326,
AKT2,PRKCD,33.44795,-0.801095187664032,g1_to_g2,0.20592272281646729,
PRKCD,AKT2,33.44795,-1.4047688245773315,g2_to_g1,0.5658218860626221,
AKT2,PDPK1,26.3674,-0.4827844724059105,g1_to_g2,0.4401356875896454,
PDPK1,AKT2,26.3674,-1.3172494769096375,g2_to_g1,0.5658218860626221,
FAM98B,FAM98A,52.9996,-0.652920107357204,g1_to_g2,0.6662343144416809,
FAM98A,FAM98B,52.9996,0.42976129055023193,g2_to_g1,-1.336767315864563,
RASGRP4,RASGRP1,41.3829,0.6683694273233414,g2_to_g1,-0.5983244180679321,
ENC1,KLHL25,74.7029,-1.0622756704688072,g1_to_g2,-0.11954901367425919,
KLHL25,ENC1,74.7029,0.0730288028717041,g2_to_g1,0.3492971658706665,
FYCO1,RUFY4,21.1228,-0.018581271171569824,g1_to_g2,-0.5478991866111755,
NAP1L5,NAP1L4,22.44325,0.2771175988018513,g1_to_g2,0.06248832866549492,
NAP1L4,NAP1L5,22.44325,-0.030990123748779297,g2_to_g1,1.4688365459442139,
KBTBD11,KLHDC7A,27.7645,0.31201842427253723,g1_to_g2,0.40395280718803406,
KLHDC7A,KBTBD11,27.7645,0.6352367401123047,g2_to_g1,-0.34933266043663025,
KBTBD11,KLHL21,20.1731,-0.5054678916931152,g1_to_g2,1.1456799507141113,
KLHL21,KBTBD11,20.1731,0.3282889686524868,g2_to_g1,-0.34933266043663025,
UBTF,UBTFL1,37.95625,0.0009616129100322723,g1_to_g2,-0.013365874998271465,
UBTFL1,UBTF,37.95625,-0.11251670122146606,g2_to_g1,0.45330142974853516,
GFM2,GFM1,33.9983,-2.1117690801620483,g1_to_g2,0.5046036243438721,
GFM1,GFM2,33.9983,1.5293817520141602,g2_to_g1,-0.9553471803665161,
GSTM4,GSTA5,25.91125,-0.0003538094460964203,g2_to_g1,-0.050438180565834045,
GSTM3,GSTA5,25.5045,-0.00026620179414749146,g2_to_g1,-0.050438180565834045,
SESN2,SESN1,53.99025,-1.084798589348793,g2_to_g1,0.045842304825782776,
SESN3,SESN1,57.9034,0.09556305408477783,g2_to_g1,0.045842304825782776,
SENP1,SENP2,31.0431,-1.5184560716152191,g1_to_g2,0.37169215083122253,
SENP2,SENP1,31.0431,0.4061034321784973,g2_to_g1,-0.5702005624771118,
HFE,AZGP1,33.63805,1.1461217999458313,g2_to_g1,-0.44367027282714844,
CD1D,AZGP1,20.2905,-0.003067612648010254,g2_to_g1,-0.44367027282714844,
HLA-A,AZGP1,34.1344,-0.0067556798458099365,g2_to_g1,-0.44367027282714844,
CCNI,CCNG1,24.4715,-0.13272571563720703,g1_to_g2,-0.5901504158973694,
CCNG1,CCNI,24.4715,-0.039391398429870605,g2_to_g1,-0.27185535430908203,
CRYZ,TP53I3,28.44235,-0.12978065013885498,g1_to_g2,-0.33713722229003906,
TP53I3,CRYZ,28.44235,-1.146162748336792,g2_to_g1,0.844177782535553,
IRX4,IRX3,30.20545,-0.389574334025383,g1_to_g2,0.6261974573135376,
IRX3,IRX4,30.20545,-0.015968888998031616,g2_to_g1,-0.48636147379875183,
IRX4,IRX6,37.9373,-0.003164593130350113,g1_to_g2,-0.05768223851919174,
IRX6,IRX4,37.9373,-0.025462955236434937,g2_to_g1,-0.48636147379875183,
IRX4,IRX5,27.98025,-0.020610302686691284,g1_to_g2,-0.3213402330875397,
IRX5,IRX4,27.98025,-0.0015002191066741943,g2_to_g1,-0.48636147379875183,
ZC3H8,ZC3H6,31.8671,-0.3515647053718567,g1_to_g2,-0.7129250168800354,
GOLGA8A,GOLGA8J,67.8917,0.004022464156150818,g2_to_g1,-0.11464104056358337,
GOLGA6C,GOLGA8J,50.2196,-0.0002619549632072449,g2_to_g1,-0.11464104056358337,
SCN5A,SCN7A,44.1232,-0.43009451031684875,g2_to_g1,-0.3736283481121063,
GOLGA8A,GOLGA8T,67.7821,-1.5871670842170715,g2_to_g1,1.2728371620178223,
GOLGA6C,GOLGA8T,50.7154,-1.5966446995735168,g2_to_g1,1.2728371620178223,
TTLL13,TTLL6,40.24385,0.1933634877204895,g1_to_g2,-1.070266842842102,
TTLL6,TTLL13,40.24385,0.6321614049375057,g2_to_g1,-0.6871129870414734,
TAOK1,STK39,24.6546,2.837031364440918,g1_to_g2,-1.5605411529541016,
USP35,USP38,43.30685,-1.4620216861367226,g1_to_g2,0.10529384762048721,
USP38,USP35,43.30685,0.18347514048218727,g2_to_g1,-0.24456240236759186,
MYBL1,MYB,43.88785,-2.1486711502075195,g1_to_g2,1.046116828918457,
MYB,MYBL1,43.88785,0.21830356121063232,g2_to_g1,-0.9389587640762329,
FXR2,FXR1,61.769,-0.8808029592037201,g1_to_g2,1.2510368824005127,
FXR1,FXR2,61.769,-0.20828044041991234,g2_to_g1,0.03368953987956047,
PPP2CA,PPP1CB,44.06045,-1.432978332042694,g1_to_g2,0.3853786587715149,
PPP1CB,PPP2CA,44.06045,0.23564955592155457,g2_to_g1,-0.26198291778564453,
ACOX1,ACOXL,22.999,-0.18416503071784973,g1_to_g2,0.5393375158309937,
NARS2,DARS1,23.9408,0.2944987565279007,g1_to_g2,-0.49099084734916687,
DARS1,NARS2,23.9408,-5.238861978054047,g2_to_g1,0.5957369208335876,
AP4B1,AP3B1,20.06525,-0.8320692330598831,g2_to_g1,0.9243561029434204,
DNAJB4,DNAJB8,27.65525,-0.0017158053815364838,g2_to_g1,-0.046679332852363586,
DNAJB1,DNAJB8,27.1932,-0.0006749853491783142,g2_to_g1,-0.046679332852363586,
OTOL1,C1QL2,20.0907,1.6413878500461578,g1_to_g2,-0.42698171734809875,
C1QL2,OTOL1,20.0907,-0.0017971545457839966,g2_to_g1,-0.07281499356031418,
OTOL1,C1QA,21.31435,-3.784149885177612e-05,g1_to_g2,-0.06413412094116211,
OTOL1,C1QC,23.7856,-0.00024160556495189667,g1_to_g2,-0.018078219145536423,
OTOL1,C1QL1,22.9938,-0.9466817378997803,g1_to_g2,0.47775158286094666,
C1QL1,OTOL1,22.9938,-0.003692440688610077,g2_to_g1,-0.07281499356031418,
OTOL1,COL8A2,26.3918,-0.004739969968795776,g1_to_g2,-0.4367121458053589,
COL8A2,OTOL1,26.3918,0.0007342100143432617,g2_to_g1,-0.07281499356031418,
OTOL1,C1QB,24.01795,-0.00035839900374412537,g1_to_g2,-0.03261280432343483,
OTOL1,COL8A1,26.66405,1.9561846256256104,g1_to_g2,0.28007936477661133,
CYP2R1,CYP2W1,36.7351,4.728946685791016,g2_to_g1,-0.15410137176513672,
NR2C2,NR2F6,28.6564,-0.4967076815664768,g1_to_g2,-0.03744679316878319,
NR2F6,NR2C2,28.6564,-0.4256638288497925,g2_to_g1,0.32127588987350464,
NHERF1,PDZK1,26.6684,-0.5234873816370964,g1_to_g2,-0.054037339985370636,
ZFAND2A,ZFAND1,21.7872,1.5583395063877106,g1_to_g2,-0.45948687195777893,
ZFAND1,ZFAND2A,21.7872,-0.6504837609827518,g2_to_g1,0.6984047889709473,
NUP210,NUP210L,44.6093,-0.5995654761791229,g1_to_g2,1.0392601490020752,
DPYSL5,DPYS,55.3125,0.8690268099308014,g2_to_g1,0.026514559984207153,
UBE2Q2,UBE2E1,22.75925,-2.0724386125802994,g1_to_g2,1.8929387331008911,
UBE2E1,UBE2Q2,22.75925,-0.7469947040081024,g2_to_g1,0.49715569615364075,
UBE2Q2,UBE2Q1,70.7605,-1.0132324695587158,g1_to_g2,0.6046676635742188,
UBE2Q1,UBE2Q2,70.7605,1.0342409312725067,g2_to_g1,0.49715569615364075,
UBE2Q2,UBE2E2,22.1612,0.464724063873291,g1_to_g2,-0.3562202751636505,
ZNF398,ZNF34,20.98945,0.018460944294929504,g1_to_g2,-0.23676781356334686,
ZNF34,ZNF398,20.98945,0.3715760409832001,g2_to_g1,0.25680723786354065,
ZNF398,ZNF572,20.68795,1.1160534620285034,g1_to_g2,-0.6570382714271545,
ZNF572,ZNF398,20.68795,0.0971578061580658,g2_to_g1,0.25680723786354065,
ZNF212,ZNF783,41.98355,-0.31391017884016037,g1_to_g2,0.2343621701002121,
ZNF783,ZNF212,41.98355,-1.3803135454654694,g2_to_g1,0.34113386273384094,
ZNF384,ZNF362,39.2505,-1.1419354677200317,g1_to_g2,0.53609699010849,
ZNF362,ZNF384,39.2505,0.06138542294502258,g2_to_g1,-0.12332813441753387,
MMD,MMD2,68.20045,-0.4076259136199951,g2_to_g1,0.9573169350624084,
GATA4,GATA2,31.0358,-0.009918421506881714,g1_to_g2,-0.26771432161331177,
GATA2,GATA4,31.0358,2.5698520839214325,g2_to_g1,-0.46527382731437683,
DOCK6,DOCK10,26.9603,-0.47416403889656067,g1_to_g2,-0.34773018956184387,
SV2A,SV2B,61.29805,-1.1680964231491089,g1_to_g2,0.6031872630119324,
SCN5A,CACNA1C,23.5699,0.28047025203704834,g2_to_g1,0.3719733953475952,
TMBIM1,FAIM2,47.53095,1.406874269247055,g1_to_g2,-0.4463118612766266,
ASCL2,ASCL5,24.5875,0.8354524075984955,g1_to_g2,-0.5003100037574768,
ASCL5,ASCL2,24.5875,-0.02804282307624817,g2_to_g1,-0.3921303153038025,
GPR25,GPR15,31.3454,0.0031578578054904938,g1_to_g2,-0.020763492211699486,
ARAP3,ARAP1,32.1626,0.10993605852127075,g1_to_g2,0.9054589867591858,
ARAP1,ARAP3,32.1626,-2.0889687836170197,g2_to_g1,-0.08510467410087585,
FAM110D,FAM110B,20.1371,-0.05753731727600098,g2_to_g1,1.3209285736083984,
ADAMTSL4,ADAMTSL5,24.1285,0.011600375175476074,g2_to_g1,-0.3667491376399994,
CAPG,VIL1,29.1917,1.0816708207130432,g2_to_g1,-0.48555243015289307,
